,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
7612,41434693,SANSIMIAN JAMAICAN WEST INDIAN RESTAURANT,2019,2.0,1827 FLATBUSH AVENUE BROOKLYN NY 11210
7614,41434744,CHINA DOLL,2019,1.0,1356 LORING AVENUE BROOKLYN NY 11208
7616,41434827,NEW KING GARDEN COMPANY,2019,2.0,11005 101 AVENUE QUEENS NY 11419
7622,41435077,DUNKIN' DONUTS,2019,1.0,8155 LEFFERTS BLVD QUEENS NY 11415
7627,41435655,COURTHOUSE DELI,2019,1.0,8840 SUTPHIN BOULEVARD QUEENS NY 11435
7637,41436340,PANDA HOUSE,2019,2.0,82 NAGLE AVENUE MANHATTAN NY 10040
7638,41436344,KIM'S ISLAND CHINESE RESTAURANT,2019,1.0,175 MAIN STREET STATEN ISLAND NY 10307
7641,41436770,PIZZA HAVEN,2019,1.0,4942 BROADWAY MANHATTAN NY 10034
7646,41437033,KING'S PIZZA,2019,1.0,1688 EAST   16 STREET BROOKLYN NY 11229
7651,41437564,FAMOUS PIZZA PARK,2019,1.0,263 AVENUE U BROOKLYN NY 11223
7656,41439298,MOON HOUSE CHINESE RESTAURANT,2019,1.0,1810 3 AVENUE MANHATTAN NY 10029
7658,41439313,LOS FELIZ,2019,2.0,109 LUDLOW STREET MANHATTAN NY 10002
7661,41439621,HAMPTON INN,2019,2.0,320 PEARL STREET MANHATTAN NY 10038
7666,41440450,"KFC, TACO BELL",2019,1.0,208 MCGUINNESS BOULEVARD BROOKLYN NY 11222
7669,41441326,KEG AND LANTERN TAVERN,2019,1.0,97 NASSAU AVENUE BROOKLYN NY 11222
7672,41441462,DUNKIN' DONUTS,2019,3.0,10962 FRANCIS LEWIS BOULEVARD QUEENS NY 11429
7674,41441571,FRANKIE'S KITCHEN,2019,1.0,41 COOPER SQUARE MANHATTAN NY 10003
7676,41441583,FRITZIES BAKE SHOP,2019,1.0,6910 ROOSEVELT AVENUE QUEENS NY 11377
7679,41442084,EL PARADOR CAFE,2019,1.0,325 EAST   34 STREET MANHATTAN NY 10016
7682,41442614,MCDONALD'S,2019,1.0,12034 QUEENS BOULEVARD QUEENS NY 11415
7685,41442898,C & L IMPERIAL INC,2019,1.0,5914 MAIN STREET QUEENS NY 11355
7691,41443537,A&E TENOCHTITLAN DELI & TAQUERIA,2019,1.0,2445 CRESTON AVENUE BRONX NY 10468
7693,41443598,CAFE BOULUD/BAR PLEIADES,2019,1.0,20 EAST   76 STREET MANHATTAN NY 10021
7696,41443706,THE BRESLIN BAR & DINNING ROOM,2019,2.0,16 WEST   29 STREET MANHATTAN NY 10001
7703,41444287,POP'S RESTAURANT,2019,1.0,1511 NEPTUNE AVENUE BROOKLYN NY 11224
7705,41444302,ROCKWOOD MUSIC HALL,2019,1.0,190 ALLEN STREET MANHATTAN NY 10002
7708,41444651,TRIONA'S,2019,1.0,237 SULLIVAN STREET MANHATTAN NY 10012
7709,41444679,FOO HING KITCHEN,2019,1.0,522 EAST  138 STREET BRONX NY 10454
7713,41444866,PIES-N-THIGHS,2019,2.0,166 SOUTH    4 STREET BROOKLYN NY 11211
7720,41445505,THE VANDERBILT,2019,2.0,570 VANDERBILT AVENUE BROOKLYN NY 11238
7721,41445602,FLOR DE MAYO,2019,1.0,484 AMSTERDAM AVENUE MANHATTAN NY 10024
7726,41446051,STAYBRIDGE SUITES,2019,2.0,340 WEST 40 STREET MANHATTAN NY 10018
7730,41446753,TASTY GRILL,2019,2.0,1422 150 STREET QUEENS NY 11357
7735,41447492,JIMBO'S HAMBURGER PALACE,2019,2.0,1025 EAST  163 STREET BRONX NY 10459
7737,41447522,FLATBUSH LATIN GRILL,2019,1.0,1902 CHURCH AVENUE BROOKLYN NY 11226
7741,41447825,CHEEKY SANDWICHES,2019,1.0,35 ORCHARD STREET MANHATTAN NY 10002
7743,41447856,WILD,2019,2.0,535 HUDSON STREET MANHATTAN NY 10014
7745,41447862,KINGSBRIDGE COFFEE SHOP,2019,1.0,17 EAST KINGSBRIDGE ROAD BRONX NY 10468
7748,41448021,PIER 76,2019,2.0,76 BAY STREET STATEN ISLAND NY 10301
7750,41448381,ACCRA RESTAURANT,2019,2.0,2041 DAVIDSON AVENUE BRONX NY 10453
7752,41448576,PYRAMID COFFEE COMPANY,2019,1.0,535 EAST   70 STREET MANHATTAN NY 10021
7754,41448603,TOMO JAPANESE RESTAURANT,2019,1.0,1077 FLUSHING AVENUE BROOKLYN NY 11237
7759,41448909,SUBWAY,2019,2.0,2869 HARWAY AVENUE BROOKLYN NY 11214
7761,41448965,UNITED FEDERATION OF TEACHERS,2019,2.0,52 BROADWAY MANHATTAN NY 10004
7763,41449148,TAZ CAFE,2019,2.0,54 PINE STREET MANHATTAN NY 10005
7767,41449654,SOUTH,2019,2.0,629 5 AVENUE BROOKLYN NY 11215
7770,41449780,QUE SABOR BAKERY CAFE,2019,2.0,8460 GRAND AVENUE QUEENS NY 11373
7771,41449878,CHRIS CARIBBEAN & AMERICAN RESTAURANT,2019,1.0,613A NOSTRAND AVENUE BROOKLYN NY 11216
7777,41450097,NU HOTEL,2019,1.0,85 SMITH STREET BROOKLYN NY 11201
7782,41450589,LA PERLA DEL ULUA RESTAURANT,2019,2.0,354 MELROSE STREET BROOKLYN NY 11237
7783,41450604,BAGELS & CO,2019,1.0,18802 UNION TURNPIKE QUEENS NY 11366
7785,41450629,MCDONALD'S,2019,1.0,1133 EASTERN PARKWAY BROOKLYN NY 11213
7787,41450783,KIKU JAPANESE RESTAURANT,2019,2.0,50 WEST   55 STREET MANHATTAN NY 10019
7791,41451183,L'AROMA DELI CAFE,2019,1.0,6254 FOREST AVENUE QUEENS NY 11385
7795,41451560,GUAN DONG YI JIA,2019,1.0,4609 KISSENA BOULEVARD QUEENS NY 11355
7798,41451698,LUCY'S CANTINA ROYALE,2019,1.0,1 PENN PLAZA MANHATTAN NY 10119
7807,41452462,CRYSTAL,2019,2.0,212 EAST   52 STREET MANHATTAN NY 10022
7809,41452662,THE POINT AFRICAN CARIBBEAN RESTAURANT,2019,2.0,2037 WEBSTER AVENUE BRONX NY 10457
7811,41452725,TASTE OF GEORGIA,2019,2.0,1637 EAST   18 STREET BROOKLYN NY 11229
7815,41453151,SUPER 403 CHINESE RESTAURANT,2019,3.0,403 CHURCH AVENUE BROOKLYN NY 11218
7818,41453281,DEVON AND BLAKELY,2019,2.0,1 WORLD FINANCIAL CENTER MANHATTAN NY 10281
7820,41453310,MANNA CATERING,2019,2.0,4225 VERNON BOULEVARD QUEENS NY 11101
7825,41453811,THE POINT CAFE & GRILL,2019,3.0,402 HUNTS POINT AVENUE BRONX NY 10474
7827,41453878,BISTRO VENDOME,2019,1.0,405 EAST   58 STREET MANHATTAN NY 10022
7830,41453957,CHIPOTLE MEXICAN GRILL,2019,1.0,117 EAST   14 STREET MANHATTAN NY 10003
7832,41454233,TASTY BITES,2019,3.0,1456 ST JOHN'S PLACE BROOKLYN NY 11213
7833,41454244,COSTA VERDE,2019,3.0,9459 CORONA AVENUE QUEENS NY 11373
7836,41454419,JEUN JU KOREAN RESTAURANT,2019,2.0,4011 150 STREET QUEENS NY 11354
7839,41454471,ASIAN JEWELS SEAFOOD RESTAURANT,2019,1.0,133-30 39 AVENUE QUEENS NY 11354
7845,41454995,MANOLO TAPAS RESTAURANT,2019,2.0,4161 BROADWAY MANHATTAN NY 10033
7847,41455044,MR. BIGGS BAR AND GRILL,2019,1.0,596 10 AVENUE MANHATTAN NY 10036
7851,41455231,SUBWAY,2019,1.0,16814 JAMAICA AVENUE QUEENS NY 11432
7853,41455359,A CAFE,2019,1.0,42 WEST   58 STREET MANHATTAN NY 10019
7856,41455605,BLIMPIE,2019,1.0,69 NASSAU STREET MANHATTAN NY 10038
7861,41456053,LA ABUNDANCIA BAKERY AND RESTAURAN,2019,1.0,7502 ROOSEVELT AVENUE QUEENS NY 11372
7862,41456074,TINA BAKERY,2019,1.0,520 EAST  149 STREET BRONX NY 10455
7864,41456436,MARINA BIZCOCHOS,2019,2.0,9308 CORONA AVENUE QUEENS NY 11373
7869,41456579,SUBWAY,2019,1.0,2011 CHURCH AVENUE BROOKLYN NY 11226
7871,41456771,TAQUERIA COATZINGO,2019,2.0,7605 ROOSEVELT AVENUE QUEENS NY 11372
7879,41457400,VINTRY,2019,2.0,57 STONE STREET MANHATTAN NY 10004
7885,41457591,ROSSY'S BAKERY & COFFEE SHOP,2019,2.0,242 EAST    3 STREET MANHATTAN NY 10009
7887,41457638,FINEST DUMPLING RESTAURANT,2019,2.0,25 B HENRY STREET MANHATTAN NY 10002
7892,41458168,SON DE CALI BAKERY,2019,2.0,877 WYCKOFF AVENUE QUEENS NY 11385
7894,41458340,MR TONG,2019,1.0,2926 FORT HAMILTON PARKWAY BROOKLYN NY 11218
7896,41458571,WESTVILLE,2019,2.0,246 WEST   18 STREET MANHATTAN NY 10011
7897,41458617,RED RIBBON BAKESHOP,2019,1.0,6502 ROOSEVELT AVENUE QUEENS NY 11377
7900,41459070,NEW WONG RESTAURANT,2019,1.0,103 EAST BROADWAY MANHATTAN NY 10002
7903,41459414,NEW YUNG HONG,2019,2.0,271 WEST KINGSBRIDGE ROAD BRONX NY 10463
7912,41459921,DUNKIN' DONUTS,2019,1.0,2451 EASTCHESTER ROAD BRONX NY 10469
7915,41459932,FARMERS PIZZA & GRILL,2019,2.0,11725 FARMERS BOULEVARD QUEENS NY 11412
7923,41460224,DUNKIN' DONUTS,2019,1.0,610 UTICA AVENUE BROOKLYN NY 11203
7932,41461512,WENDY'S,2019,1.0,0 JFK INTL AIRPORT QUEENS NY 11430
7937,41461802,DIG INN SEASONAL MARKET,2019,1.0,150 EAST   52 STREET MANHATTAN NY 10022
7938,41461860,LEX RESTAURANT,2019,1.0,1370 LEXINGTON AVENUE MANHATTAN NY 10128
7940,41461985,MATSU SUSHI,2019,1.0,3411 30 AVENUE QUEENS NY 11103
7942,41462077,TAKASHI,2019,1.0,456 HUDSON STREET MANHATTAN NY 10014
7948,41462348,BENVENUTO CAFE,2019,2.0,189 FRANKLIN STREET MANHATTAN NY 10013
7950,41462542,SCOTTADITO,2019,1.0,788 UNION STREET BROOKLYN NY 11215
7952,41462617,MIKE'S UNICORN DINER,2019,1.0,2944 VICTORY BOULEVARD STATEN ISLAND NY 10314
7955,41462864,DIRTY PIERRES BISTRO,2019,1.0,13 STATION SQUARE QUEENS NY 11375
7957,41462894,"YUMMY FRIED CHICKEN, PIZZA & GRILL",2019,1.0,16720 HILLSIDE AVENUE QUEENS NY 11432
7959,41462900,ATLANTIC MITOUSHI SUSHI,2019,2.0,177 ATLANTIC AVENUE BROOKLYN NY 11201
7963,41463441,THE IMMIGRANT NYC,2019,2.0,341 EAST    9 STREET MANHATTAN NY 10003
7965,41463446,DUNKIN' DONUTS,2019,2.0,1955 VICTORY BOULEVARD STATEN ISLAND NY 10314
7967,41463456,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,2.0,2425 HYLAN BOULEVARD STATEN ISLAND NY 10306
7968,41463477,DUNKIN' DONUTS,2019,2.0,770 FOREST AVENUE STATEN ISLAND NY 10310
7970,41463483,DUNKIN' DONUTS,2019,2.0,655 ROSSVILLE AVENUE STATEN ISLAND NY 10309
7975,41463547,SUBWAY,2019,1.0,153 CHAMBERS STREET MANHATTAN NY 10007
7976,41463561,SOMTUM DER,2019,1.0,85 AVENUE A MANHATTAN NY 10009
7982,41464140,AU BON PAIN,2019,3.0,1 BAY STREET STATEN ISLAND NY 10301
7984,41464143,VYBES KITCHEN,2019,1.0,1296 E GUNHILL ROAD BRONX NY 10469
7986,41464273,NO. 1 CHINA GARDEN KITCHEN,2019,1.0,1349 EDWARD L GRANT HIGHWAY BRONX NY 10452
7988,41464310,VILLA PARADISIO,2019,2.0,145 GREAVES LANE STATEN ISLAND NY 10308
7991,41464542,THE BLUEBELL CAFE,2019,1.0,293 3 AVENUE MANHATTAN NY 10010
7995,41464748,DIANA CENTER CAFETERIA,2019,1.0,3009 BROADWAY MANHATTAN NY 10027
7997,41465002,THE MEATBALL SHOP,2019,1.0,84 STANTON STREET MANHATTAN NY 10002
7999,41465261,HOT BIALYS & BAGELS,2019,1.0,11663 QUEENS BOULEVARD QUEENS NY 11375
8002,41465455,HAPPY HOUSE,2019,2.0,1 SUTTER AVENUE BROOKLYN NY 11212
8003,41465557,AQUI EN BELLA PUEBLA MEXICAN RESTAURANT,2019,1.0,9411 ROOSEVELT AVENUE QUEENS NY 11372
8009,41466316,OLIO E PIU,2019,1.0,3 GREENWICH AVENUE MANHATTAN NY 10014
8011,41466567,BAR VERDE,2019,1.0,65 2 AVENUE MANHATTAN NY 10003
8013,41466809,ANDAZ KITCHEN AND BAR,2019,1.0,75 WALL STREET MANHATTAN NY 10005
8015,41466825,DUNKIN' DONUTS,2019,1.0,101 WEST   23 STREET MANHATTAN NY 10011
8020,41466982,JERUSALEM RESTAURANT,2019,3.0,2715 BROADWAY MANHATTAN NY 10025
8023,41467162,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,1.0,5401 108th STREET QUEENS NY 11368
8025,41467165,CHELSEA PAPAYA,2019,1.0,171 WEST   23 STREET MANHATTAN NY 10011
8033,41467470,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,1.0,241 ROCKAWAY PARKWAY BROOKLYN NY 11212
8037,41468119,NANSEN LODGE SOCIAL CLUB,2019,1.0,3441 VICTORY BOULEVARD STATEN ISLAND NY 10314
8040,41468186,SUBWAY,2019,2.0,437 PARK AVENUE SOUTH MANHATTAN NY 10016
8042,41468267,ICHI UMI,2019,1.0,6 EAST   32 STREET MANHATTAN NY 10016
8044,41468415,ARABESQUE,2019,1.0,4 EAST   36 STREET MANHATTAN NY 10016
8046,41468442,LAS PALMAS BAKERY,2019,2.0,2269 JEROME AVENUE BRONX NY 10453
8049,41468724,CHINA WANG RESTAURANT,2019,1.0,109 WEST 225 STREET BRONX NY 10463
8055,41469010,MOMENTO RESTAURANT,2019,2.0,2513 QUEENS PLAZA NORTH QUEENS NY 11101
8058,41469247,PENNY HOUSE CAFE,2019,1.0,732 WASHINGTON AVENUE BROOKLYN NY 11238
8059,41469473,MY MOST FAVORITE FOOD,2019,1.0,247 WEST   72 STREET MANHATTAN NY 10023
8062,41469761,PIO-PIO,2019,2.0,8402 NORTHERN BOULEVARD QUEENS NY 11372
8066,41470093,BLUTOS PUB,2019,1.0,4503 162 STREET QUEENS NY 11358
8070,41470250,TASTE OF THE TOWN,2019,1.0,12021 JAMAICA AVENUE QUEENS NY 11418
8073,41470443,MATT TORREYS,2019,2.0,301 AINSLIE STREET BROOKLYN NY 11211
8075,41470477,CARIBBEAN CONNECTION CATERING SERVICES INC RESTAURANT,2019,2.0,3969 LACONIA AVENUE BRONX NY 10466
8078,41470674,ONE AND ONE,2019,2.0,12 1 AVENUE MANHATTAN NY 10009
8081,41470773,DUNKIN' DONUTS,2019,1.0,535 AMSTERDAM AVENUE MANHATTAN NY 10024
8082,41470787,CHINAR RESTAURANT,2019,1.0,2775 CONEY ISLAND AVENUE BROOKLYN NY 11235
8092,41471899,MING XING BBQ RESTAURANT,2019,1.0,3514 FARRINGTON STREET QUEENS NY 11354
8096,41471993,NEW MEI MEI CHINESE RESTAURANT,2019,2.0,3566 NOSTRAND AVENUE BROOKLYN NY 11229
8098,41472216,PRET A MANGER,2019,1.0,342 7 AVENUE MANHATTAN NY 10001
8104,41472755,WOODHUL WINEBAR,2019,2.0,644 DRIGGS AVENUE BROOKLYN NY 11211
8109,41473017,MAGGIE MOO'S,2019,1.0,3933 BELL BOULEVARD QUEENS NY 11361
8111,41473120,PASTICCERIA ROCCO,2019,2.0,243 BLEECKER STREET MANHATTAN NY 10014
8115,41473601,EXPRESS SOFT TACO,2019,1.0,13408 JAMAICA AVENUE QUEENS NY 11418
8119,41473931,WHISKEY REBEL,2019,1.0,129 LEXINGTON AVENUE MANHATTAN NY 10016
8123,41474212,86 BEST BAKERY,2019,1.0,1957 86 STREET BROOKLYN NY 11214
8130,41474875,THE WILLIAMS MEMORIAL RESIDENCE,2019,2.0,720 WEST END AVENUE MANHATTAN NY 10025
8134,41474954,MIKADO BISTRO,2019,3.0,525 6 AVENUE MANHATTAN NY 10011
8136,41474966,COMPLETE BODY & SPA,2019,1.0,22 WEST   19 STREET MANHATTAN NY 10011
8140,41475207,BROTHERS PIZZERIA,2019,1.0,18504 HORACE HARDING EXPRESSWAY QUEENS NY 11365
8142,41475367,TOMMY PIZZERIA,2019,1.0,915 CROSS BAY BOULEVARD QUEENS NY 11693
8144,41475476,BEL AMI,2019,1.0,30 EAST   68 STREET MANHATTAN NY 10065
8149,41475817,ARGO TEA CAFE,2019,2.0,1792 BROADWAY MANHATTAN NY 10019
8151,41475820,ARGO TEA,2019,1.0,550 1 AVENUE MANHATTAN NY 10016
8153,41475945,SZECHUAN GOURMET,2019,2.0,242 WEST   56 STREET MANHATTAN NY 10019
8156,41475994,HAMPTON INN-HERALD SQUARE,2019,1.0,116 WEST   31 STREET MANHATTAN NY 10001
8158,41475997,PUNCH / WINED UP,2019,1.0,913 BROADWAY MANHATTAN NY 10010
8163,41476399,BUNDU KHAN KABAB HOUSE,2019,1.0,25319 UNION TURNPIKE QUEENS NY 11004
8165,41476416,MILK AND ROSES,2019,1.0,1110 MANHATTAN AVENUE BROOKLYN NY 11222
8167,41476556,POPEYES LOUISIANA KITCHEN,2019,1.0,16525 LIBERTY AVENUE QUEENS NY 11433
8168,41476586,LUCKY 11 BAKERY,2019,2.0,6322 11 AVENUE BROOKLYN NY 11219
8171,41476932,POPBAR,2019,1.0,5 CARMINE STREET MANHATTAN NY 10014
8175,41477087,LE GAMIN,2019,2.0,108 FRANKLIN STREET BROOKLYN NY 11222
8177,41477231,DINO,2019,2.0,222 DEKALB AVENUE BROOKLYN NY 11205
8178,41477315,MEL'S BURGER BAR,2019,2.0,2850 BROADWAY MANHATTAN NY 10025
8180,41477406,CIBAO RESTAURANT,2019,1.0,10422B NORTHERN BOULEVARD QUEENS NY 11368
8182,41477434,LITTLE CAESARS,2019,1.0,4 WEST MOUNT EDEN AVENUE BRONX NY 10452
8189,41477916,PIZZA BY CERTE,2019,2.0,132 EAST   56 STREET MANHATTAN NY 10022
8190,41477944,RARE BAR  AND  GRILL,2019,3.0,152 WEST   26 STREET MANHATTAN NY 10001
8192,41477995,RJC FAMILY'S CAFE,2019,1.0,2378 JEROME AVENUE BRONX NY 10468
8193,41478014,SUBWAY,2019,1.0,1490 BOSTON ROAD BRONX NY 10460
8199,41478531,THE RED LION,2019,1.0,151 BLEECKER STREET MANHATTAN NY 10012
8201,41478586,JJ'S COFFEE SHOP AND RESTAURANT FRITAILLE,2019,3.0,4021 GLENWOOD ROAD BROOKLYN NY 11210
8203,41478736,EXCLUSIVE PIZZA,2019,1.0,810 WEST  181 STREET MANHATTAN NY 10033
8207,41478979,SUBWAY,2019,1.0,666 5 AVENUE MANHATTAN NY 10103
8210,41479157,CHEAP SHOTS SPORTS BAR  and  LOUNGE,2019,1.0,14905 UNION TURNPIKE QUEENS NY 11367
8211,41479185,PENNY FARTHING RESTAURANT,2019,1.0,103 3 AVENUE MANHATTAN NY 10003
8213,41479209,MAI THAI,2019,1.0,4618 8 AVENUE BROOKLYN NY 11220
8216,41479400,ROCCO'S PIZZA,2019,2.0,397 BEDFORD PARK BOULEVARD BRONX NY 10458
8218,41479685,FISH BONE,2019,2.0,4525 CHURCH AVENUE BROOKLYN NY 11203
8221,41479967,BAB ALHARA,2019,1.0,376 86 STREET BROOKLYN NY 11209
8224,41480022,LAVO NEW YORK,2019,2.0,39 EAST 58TH STREET MANHATTAN NY 10022
8225,41480070,ROYAL FRIED CHICKEN,2019,2.0,496 ROCKAWAY PARKWAY BROOKLYN NY 11212
8232,41480432,GINO'S PIZZA,2019,2.0,81 CATHERINE STREET MANHATTAN NY 10038
8235,41480930,THE CAFE AT BOB'S,2019,1.0,13107 40 ROAD QUEENS NY 11354
8237,41481099,COMPLETE BODY & SPA,2019,2.0,301 EAST   57 STREET MANHATTAN NY 10022
8239,41481377,MADERA CUBAN GRILL,2019,1.0,4729 VERNON BOULEVARD QUEENS NY 11101
8243,41481717,PJ RESTAURANT & BAKERY,2019,1.0,1339 ST JOHNS PLACE BROOKLYN NY 11213
8253,41483315,MANHATTAN WEST,2019,1.0,25 EAST   78 STREET MANHATTAN NY 10075
8257,41483883,BIZCOCHO DE COLORES,2019,1.0,241 SHERMAN AVENUE MANHATTAN NY 10034
8258,41484282,THE PURPLE ROSE BAR,2019,1.0,7217 8 AVENUE BROOKLYN NY 11228
8264,41485121,BOHEMIAN BEER GARDEN,2019,2.0,2919 24 AVENUE QUEENS NY 11102
8267,41485154,OUTBACK STEAKHOUSE,2019,2.0,280 MARSH AVENUE STATEN ISLAND NY 10314
8272,41485818,MARINE PARK GOLF COURSE,2019,1.0,2880 FLATBUSH AVENUE BROOKLYN NY 11234
8274,41486145,AMBER STEAK HOUSE,2019,3.0,119 NASSAU AVENUE BROOKLYN NY 11222
8279,41486399,TAQUERIA Y FONDA LA MEXICANA,2019,2.0,968 AMSTERDAM AVENUE MANHATTAN NY 10025
8284,41486645,EXECUTIVE DINNING ROOM,2019,2.0,1 BRYANT PARK MANHATTAN NY 10036
8288,41486945,REGINA'S CAFE & PIZZERIA,2019,1.0,17649 UNION TURNPIKE QUEENS NY 11366
8291,41486983,TOWNHOUSE 275,2019,1.0,275 94 STREET BROOKLYN NY 11209
8294,41487057,THE BURGER GARAGE,2019,4.0,2536 JACKSON AVENUE QUEENS NY 11101
8295,41487239,HOLIDAY INN EXPRESS,2019,1.0,5940 55 ROAD QUEENS NY 11378
8297,41487247,PICK A BAGEL,2019,1.0,891 8 AVENUE MANHATTAN NY 10019
8300,41487281,GOLDEN TERRACE BANQUET HALL,2019,1.0,12023 ATLANTIC AVENUE QUEENS NY 11418
8302,41487544,NANOOSH,2019,2.0,173 MADISON AVENUE MANHATTAN NY 10016
8304,41487602,THE CAFE AT BOB,2019,2.0,517 EAST  117 STREET MANHATTAN NY 10035
8309,41488326,NEW BOE SUN RESTAURANT,2019,1.0,762 ALLERTON AVENUE BRONX NY 10467
8312,41488442,CHARACTERS NYC BAR & GRILL,2019,1.0,243 WEST   54 STREET MANHATTAN NY 10019
8319,41488716,CENTRO VIVA FELIZ,2019,1.0,780 LYDIG AVENUE BRONX NY 10462
8322,41488846,INTERCONTINENTAL NEW YORK TIMES SQUARE/TODD ENGLISH THE STINGER,2019,1.0,306 WEST   44 STREET MANHATTAN NY 10036
8326,41489207,CAFE MARTIN,2019,1.0,355 5 AVENUE BROOKLYN NY 11215
8331,41489741,FLYNNS GARDEN INN,2019,1.0,4608 SKILLMAN AVENUE QUEENS NY 11104
8335,41490112,VICKI'S RESTAURANT AND BAKERY,2019,2.0,10216 43 AVENUE QUEENS NY 11368
8341,41490544,BAR PITTI,2019,2.0,268 6 AVENUE MANHATTAN NY 10014
8346,41491151,TINY'S GIANT SANDWICH SHOP,2019,2.0,129 RIVINGTON STREET MANHATTAN NY 10002
8350,41491314,MARIA COFFEE SHOP & RESTAURANT,2019,2.0,1185 ROCKAWAY AVENUE BROOKLYN NY 11236
8353,41491419,ITAL FUSION,2019,4.0,4705 CHURCH AVENUE BROOKLYN NY 11203
8354,41491524,LADY JAY'S,2019,1.0,633 GRAND STREET BROOKLYN NY 11211
8356,41491686,JOSE SEAFOOD,2019,1.0,8104 ROOSEVELT AVENUE QUEENS NY 11372
8363,41492306,UNCLE MARIO'S,2019,1.0,739 9 AVENUE MANHATTAN NY 10019
8365,41492331,SANDRO'S LATIN FOOD RESTAURANT,2019,2.0,2703 23 AVENUE QUEENS NY 11105
8370,41492690,KENNEDY FRIED CHICKEN,2019,1.0,2788 FULTON STREET BROOKLYN NY 11207
8372,41492701,FIVE GUYS FAMOUS BURGERS AND FRIES,2019,1.0,36 WEST   48 STREET MANHATTAN NY 10036
8380,41493832,BONCHON,2019,2.0,207 WEST   38 STREET MANHATTAN NY 10018
8384,41494274,ORIENTAL CHINESE KITCHEN,2019,2.0,390 NEPTUNE AVENUE BROOKLYN NY 11235
8387,41494299,ASTORIA BOWL,2019,2.0,1945 49 STREET QUEENS NY 11105
8389,41494383,LEMON LIFE,2019,1.0,255 EAST  110 STREET MANHATTAN NY 10029
8391,41494911,NAPOLI PIZZERIA,2019,2.0,1206 VICTORY BOULEVARD STATEN ISLAND NY 10301
8398,41495497,DUNKIN',2019,1.0,1410 AVENUE J BROOKLYN NY 11230
8406,41495931,MAXIN BAKERY,2019,2.0,4006 MAIN STREET QUEENS NY 11354
8409,41496204,ALITALIA PIZZA RESTAURANT,2019,1.0,1138 EAST TREMONT AVENUE BRONX NY 10460
8413,41497079,WEN GEE HOUSE,2019,1.0,287 VAN BRUNT STREET BROOKLYN NY 11231
8415,41497089,EL NUEVO TAINO,2019,1.0,2228 AMSTERDAM AVENUE MANHATTAN NY 10032
8418,41497254,D NAPOLI PIZZA,2019,2.0,906 3 AVENUE MANHATTAN NY 10022
8420,41497403,BASICS CAFETERIA,2019,1.0,1064 FRANKLIN AVENUE BRONX NY 10456
8422,41497405,COTTA BENE,2019,3.0,291 3 AVENUE BROOKLYN NY 11215
8426,41497741,DONNA MARGHERITIA,2019,1.0,1304A 2 AVENUE MANHATTAN NY 10065
8429,41498197,MACARON CAFE,2019,1.0,44 EAST   59 STREET MANHATTAN NY 10022
8432,41498611,MUSSELS & MORE,2019,2.0,510 80 STREET BROOKLYN NY 11209
8434,41498672,LEE CHUNG CAFE,2019,1.0,82 MADISON STREET MANHATTAN NY 10002
8435,41498777,TIFFANY'S KARIB BAKERY,2019,1.0,23109 LINDEN BOULEVARD QUEENS NY 11411
8438,41499185,BURGER & BARREL,2019,1.0,25 WEST HOUSTON STREET MANHATTAN NY 10012
8444,41500338,MCDONALD'S,2019,1.0,15901 JAMAICA AVENUE QUEENS NY 11432
8445,41500601,NANOOSH,2019,1.0,111 UNIVERSITY PLACE MANHATTAN NY 10003
8449,41501088,SOUTH JAMAICA PORTUGUESE SPORTING CLUB,2019,1.0,9523 SUTPHIN BOULEVARD QUEENS NY 11435
8453,41501500,GOLDEN CITY CHINESE KITCHEN,2019,1.0,805 SOUNDVIEW AVENUE BRONX NY 10473
8456,41501688,GENTLEMAN FARMER,2019,3.0,40 RIVINGTON STREET MANHATTAN NY 10002
8458,41501822,BLUE HAVEN,2019,1.0,108 WEST HOUSTON STREET MANHATTAN NY 10012
8460,41502172,DUNKIN' DONUTS,2019,1.0,19 RECTOR STREET MANHATTAN NY 10006
8462,41502489,ISAACS JAMAICAN CUISINE,2019,3.0,1060 RUTLAND ROAD BROOKLYN NY 11212
8464,41502571,CHIFA RESTAURANT,2019,2.0,7320 NORTHERN BOULEVARD QUEENS NY 11372
8470,41502750,MICHAEL & PING'S MODERN CHINESE TAKE-OUT,2019,1.0,437 3 AVENUE BROOKLYN NY 11215
8472,41502775,POPEYES LOUISIANA KITCHEN,2019,1.0,4006 MAIN STREET QUEENS NY 11354
8474,41502782,BLUE AGAVE,2019,1.0,7215 3 AVENUE BROOKLYN NY 11209
8478,41503136,THE HILLS RESTAURANT AND BAR,2019,2.0,4706 CHURCH AVENUE BROOKLYN NY 11203
8480,41503140,VIP COFFEE,2019,1.0,6714 BAY PARKWAY BROOKLYN NY 11204
8490,41504220,LE PAIN QUOTIDIEN,2019,1.0,1271 6 AVENUE MANHATTAN NY 10020
8495,41504490,LA FLACA COFFEE SHOP RESTAURANT AND BAR,2019,1.0,4217 102 STREET QUEENS NY 11368
8497,41504498,TASTE DELI AND GRILL,2019,3.0,10702 101 AVENUE QUEENS NY 11416
