,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF CRITICAL VIOLATIONS,ADDRESS
25313,50073152,LOCAL POURHOUSE,2018,2.0,21311 41ST AVE QUEENS NY 11361
25315,50073155,KORILLA,2018,1.0,2 METROTECH CTR BROOKLYN NY 11201
25316,50073156,BORU BORU,2018,3.0,774 AMSTERDAM AVE MANHATTAN NY 10025
25317,50073157,RITA,2018,2.5,293 VAN BRUNT ST BROOKLYN NY 11231
25318,50073159,THE CHAMELEON BK,2018,1.0,546 FLATBUSH AVE BROOKLYN NY 11225
25320,50073164,NEW KAM SHENG,2018,1.0,454 W 238TH ST BRONX NY 10463
25322,50073168,LET'S MEAT,2018,1.0,307 5TH AVE MANHATTAN NY 10016
25324,50073170,THE COFFEE SHOP,2018,1.0,269 NASSAU AVE BROOKLYN NY 11222
25325,50073175,SING LONG ZHU KITCHEN,2018,1.5,3606 WHITE PLAINS RD BRONX NY 10467
25326,50073176,PIZZA GRILL CAFE,2018,1.0,89 CANAL ST MANHATTAN NY 10002
25328,50073177,BIERWAX,2018,1.0,556 VANDERBILT AVE BROOKLYN NY 11238
25329,50073179,STAR RESTAURANT,2018,1.3333333333333333,1298 WESTCHESTER AVE BRONX NY 10459
25330,50073180,MATTO EXPRESS,2018,1.0,114 E 40TH ST MANHATTAN NY 10016
25331,50073182,MOJITOS  RESTAURANT BAR,2018,2.0,8101 NORTHERN BLVD QUEENS NY 11372
25333,50073183,EAT CLUB,2018,1.0,109 W 27TH ST MANHATTAN NY 10001
25334,50073193,KARAKATTA,2018,1.5,230 THOMPSON ST MANHATTAN NY 10012
25335,50073194,PHO METRO,2018,1.5,3116 FARRINGTON ST QUEENS NY 11354
25337,50073196,CARL'S JR,2018,1.0,1201 SURF AVE BROOKLYN NY 11224
25338,50073197,TOV-LI SHAWARMA,2018,1.0,6447 108TH ST QUEENS NY 11375
25340,50073207,AVOCADO APPETIT BAR & CAFE,2018,2.0,112 ELDRIDGE ST MANHATTAN NY 10002
25342,50073212,LBK LA PIZZA NAPOLETANA,2018,2.0,669 UNION ST BROOKLYN NY 11215
25343,50073214,ORWASHERS,2018,1.0,292 ASHLAND PL BROOKLYN NY 11217
25345,50073215,EL NUEVO CARRIBENO,2018,1.0,1675 LEXINGTON AVE MANHATTAN NY 10029
25346,50073219,FU YING CHINESE,2018,1.0,9709 QUEENS BLVD QUEENS NY 11374
25348,50073223,GREEN GARDEN,2018,1.0,2220 154TH ST QUEENS NY 11357
25351,50073234,3 BROS 99 CENT PIZZA,2018,2.5,2589 STEINWAY ST QUEENS NY 11103
25353,50073238,CHINA WOK HED,2018,1.0,1035 E 92ND ST BROOKLYN NY 11236
25355,50073239,CAFE FORTE,2018,2.0,619 SAINT JOHNS PL BROOKLYN NY 11238
25356,50073240,SAN MATTEO TAKEAWAY,2018,1.0,1731 2ND AVE MANHATTAN NY 10128
25357,50073241,YAMASHIRO,2018,1.0,466 MYRTLE AVE BROOKLYN NY 11205
25358,50073244,MANGO CREPES AND MORE,2018,1.0,8310 NORTHERN BLVD QUEENS NY 11372
25359,50073245,ANGELETTO,2018,1.0,890 2ND AVE MANHATTAN NY 10017
25360,50073252,CHU XI ASIAN CUISINE,2018,2.0,705 59TH ST BROOKLYN NY 11220
25361,50073253,NEAPOLITAN EXPRESS,2018,1.0,512 7TH AVE MANHATTAN NY 10018
25363,50073256,TULCINGO CAFE,2018,1.5,3041 BUHRE AVE BRONX NY 10461
25365,50073259,KAM FUNG,2018,1.0,5221 AVENUE N BROOKLYN NY 11234
25366,50073262,BROADWAY PIZZA,2018,1.0,1142 BROADWAY BROOKLYN NY 11221
25367,50073263,ISLAND GARDEN,2018,2.0,1364 BAY ST STATEN ISLAND NY 10305
25368,50073282,SPYSCAPE,2018,1.0,250 W 55TH ST MANHATTAN NY 10019
25369,50073287,BLISS BOWL,2018,1.0,122 E 42ND ST MANHATTAN NY 10168
25372,50073292,MOE'S SOUTHWEST GRILL,2018,1.0,1029A AVENUE OF THE AMERICAS MANHATTAN NY 10018
25374,50073293,MINI GALAXY,2018,1.0,178-02 JAMAICA AVENUE QUEENS NY 11432
25375,50073295,HAVANA EXPRESS,2018,2.0,815 HUTCHINSON RIVER PKWY BRONX NY 10465
25377,50073301,DEBUTEA,2018,1.0,217 THOMPSON ST MANHATTAN NY 10012
25379,50073302,SWEETCATCH POKE,2018,1.0,60 W 44TH ST MANHATTAN NY 10036
25380,50073305,CHIMI PIZZA,2018,1.0,8326 NORTHERN BLVD QUEENS NY 11372
25382,50073309,COFFEER,2018,1.0,4304 JUNCTION BLVD QUEENS NY 11368
25383,50073316,NEXT LEVEL BURGER,2018,1.0,292 ASHLAND PL BROOKLYN NY 11217
25385,50073321,GREATER CHINA,2018,1.0,610 AMSTERDAM AVE MANHATTAN NY 10024
25388,50073325,FRENCHY COFFEE NYC,2018,1.0,129 E 102ND ST MANHATTAN NY 10029
25389,50073328,F&F 99 CENTS PIZZA,2018,1.0,2127 3RD AVE MANHATTAN NY 10035
25390,50073333,UPTOWN MARKET,2018,1.0,1 JFK INTL AIRPORT BLVD QUEENS NY 11430
25391,50073336,ARRIVALS EATERY,2018,1.0,1 JFK INTL AIRPORT BLVD QUEENS NY 11430
25393,50073342,TRE GIOVANI,2018,1.0,548 LAGUARDIA PL MANHATTAN NY 10012
25395,50073352,SUBWAY,2018,1.5,2211 31ST ST QUEENS NY 11105
25396,50073355,J & C LI WAN,2018,2.0,6428 METROPOLITAN AVE QUEENS NY 11379
25398,50073356,ELITE CAFE',2018,1.0,7228 MAIN ST QUEENS NY 11367
25400,50073361,THE ISLANDS,2018,1.0,671 WASHINGTON AVE BROOKLYN NY 11238
25401,50073363,KENNEDY CHICKEN,2018,1.0,1326 METROPOLITAN AVE BRONX NY 10462
25402,50073364,NEW DE XING CHINESE RESTAURANT,2018,1.5,22608 MERRICK BLVD QUEENS NY 11413
25404,50073366,LAROSA,2018,2.0,1172 VICTORY BLVD STATEN ISLAND NY 10301
25405,50073369,SHARDENI ESPRESSO BAR,2018,1.5,210 KINGS HWY BROOKLYN NY 11223
25406,50073371,EL MACO RESTAURANT,2018,2.0,1481 JEROME AVE BRONX NY 10452
25407,50073372,PINO'S PIZZA AND GRILL,2018,1.0,2025 BATH AVE BROOKLYN NY 11214
25409,50073375,PENTAGRAM DESIGN,2018,1.0,250 PARK AVE S MANHATTAN NY 10003
25410,50073377,ABYS BAR,2018,1.0,681 SENECA AVE QUEENS NY 11385
25411,50073387,YUMMY CITY,2018,3.0,1557 LEXINGTON AVE MANHATTAN NY 10029
25412,50073390,M&M BAKERY & HALAL,2018,2.0,11915 LIBERTY AVE QUEENS NY 11419
25414,50073395,ALL AMERICAN BAGEL BARISTA LL,2018,1.0,2010 CROSS BAY BLVD QUEENS NY 11693
25415,50073396,AZTECA BAKERY,2018,1.0,1787 WESTCHESTER AVE BRONX NY 10472
25417,50073401,OPHELIA,2018,2.0,3 MITCHELL PL MANHATTAN NY 10017
25419,50073403,EL TEQUILAZO RESTAURANT & BAR,2018,1.0,17237 HILLSIDE AVE QUEENS NY 11432
25421,50073406,VIVI BUBBLE TEA,2018,1.0,6517 18TH AVE BROOKLYN NY 11204
25422,50073407,Sandz Bar and Grill,2018,2.0,23432 MERRICK BLVD QUEENS NY 11422
25424,50073410,MYRTLE BAGEL,2018,1.0,410 MYRTLE AVE BROOKLYN NY 11205
25426,50073413,MISS LI HENAN CUISINE,2018,1.5,13349 ROOSEVELT AVE QUEENS NY 11354
25429,50073451,TINY SHANGHAI,2018,1.0,122 MULBERRY ST MANHATTAN NY 10013
25431,50073453,WAN'S GARDEN,2018,1.0,6826 FOREST AVE QUEENS NY 11385
25432,50073454,THE SOUND BITE,2018,4.0,737 9TH AVE MANHATTAN NY 10019
25433,50073460,MAMA FOX,2018,2.0,327 STUYVESANT AVE BROOKLYN NY 11233
25434,50073466,NOGA,2018,3.0,120 ALLEN ST MANHATTAN NY 10002
25435,50073475,LE BBANG,2018,1.0,21902 NORTHERN BLVD QUEENS NY 11361
25437,50073481,RAWMANTIC CHOCOLATE,2018,1.0,1053 1ST AVE MANHATTAN NY 10022
25438,50073484,TEXAS CHICKEN & BURGERS,2018,1.0,778 E TREMONT AVE BRONX NY 10460
25439,50073488,PAPA JOHNS,2018,1.0,4919 30TH AVE QUEENS NY 11377
25442,50073498,REGO BAGELS,2018,1.0,9508 63RD DR QUEENS NY 11374
25444,50073505,TASTY THAI,2018,1.5,7204 FOREST AVE QUEENS NY 11385
25445,50073513,POKEZONE ONE,2018,2.0,61 LEXINGTON AVE MANHATTAN NY 10010
25447,50073523,LECHONERA POLLO SABROSO DEL VALLE,2018,1.0,920 E 174TH ST BRONX NY 10460
25449,50073524,CICCIO'S PIZZA,2018,1.0,207 AVENUE U BROOKLYN NY 11223
25450,50073529,M&O BAGELS,2018,1.5,13210 CROSSBAY BLVD QUEENS NY 11417
25451,50073536,RAWSOME TREATS,2018,1.0,158 ORCHARD ST MANHATTAN NY 10002
25452,50073537,MAMAN,2018,1.0,22 W 25TH ST MANHATTAN NY 10010
25454,50073539,HA BO KITCHEN,2018,1.5,10211 SPRINGFIELD BLVD QUEENS NY 11429
25455,50073540,ENERGY FUEL,2018,1.0,257 KINGSTON AVE BROOKLYN NY 11213
25456,50073545,PORTOFINO CAFE,2018,1.0,2008 WILLIAMSBRIDGE RD BRONX NY 10461
25457,50073546,GENERAL DEB'S,2018,1.0,24 IRVING AVE BROOKLYN NY 11237
25459,50073547,EL PERRO,2018,1.0,8026 NORTHERN BLVD QUEENS NY 11372
25461,50073554,SCARPETTA,2018,3.5,22 E 29TH ST MANHATTAN NY 10016
25462,50073555,DON MARIO ROTISSERIE CHICKEN,2018,1.5,7302 3RD AVE BROOKLYN NY 11209
25463,50073556,BRYAN'S BAKERY,2018,1.0,97 W FORDHAM RD BRONX NY 10468
25465,50073558,CENTRO PIZZA BAR & ITALIAN KITCHEN,2018,1.0,4723 VERNON BLVD QUEENS NY 11101
25467,50073562,ITALIAN VILLAGE,2018,1.0,1494 1ST AVE MANHATTAN NY 10075
25469,50073565,BURGER KING,2018,1.0,1419 SAINT NICHOLAS AVE MANHATTAN NY 10033
25470,50073568,POPEYES,2018,2.0,2809 3RD AVE BRONX NY 10455
25471,50073569,WAGAMAMA,2018,1.0,55 3RD AVE MANHATTAN NY 10003
25473,50073570,BURGER KING,2018,1.0,106 FULTON ST MANHATTAN NY 10038
25474,50073571,BURGER KING,2018,1.0,736 BROADWAY BROOKLYN NY 11206
25477,50073573,HART BAR,2018,2.0,538 HART ST BROOKLYN NY 11221
25478,50073584,GOLODY HALAL BUFFET,2018,1.0,222 1ST AVE MANHATTAN NY 10009
25479,50073585,PUNTO ROJO,2018,2.5,14716 HILLSIDE AVE QUEENS NY 11435
25481,50073587,CAFE DUKE,2018,1.0,300 PARK AVE MANHATTAN NY 10022
25483,50073592,MUNDO FELIZ,2018,1.0,10450 ROOSEVELT AVE QUEENS NY 11368
25485,50073593,LA CAFETTE,2018,1.0,103 HAVEMEYER ST BROOKLYN NY 11211
25486,50073594,NODA,2018,1.0,6 W 28TH ST MANHATTAN NY 10001
25487,50073597,CARIBBEAN SEA,2018,1.0,668 FLATBUSH AVE BROOKLYN NY 11225
25488,50073604,DELHI MASALA EXPRESS,2018,7.0,3789 BROADWAY MANHATTAN NY 10032
25489,50073606,CHIPOTLE MEXICAN GRILL#2964,2018,1.0,601 8TH AVE MANHATTAN NY 10018
25491,50073613,LE REVEIL COFFEE SHOP,2018,1.0,1322 2ND AVE MANHATTAN NY 10021
25492,50073615,PIZZA MERCATO,2018,1.0,11 WAVERLY PL MANHATTAN NY 10003
25494,50073616,OVEN GRILL CHILL LOUNGE,2018,1.0,4212 BROADWAY QUEENS NY 11103
25495,50073624,JOE JOE PIZZERIA,2018,1.0,739 HENDERSON AVE STATEN ISLAND NY 10310
25496,50073625,KRISPY KRUNCHY CHICKEN AND PIZZA,2018,1.5,1354 AMSTERDAM AVE MANHATTAN NY 10027
25498,50073627,FUJI EAST,2018,2.0,455 MAIN ST MANHATTAN NY 10044
25499,50073632,MAKANA,2018,1.0,1502 AMSTERDAM AVE MANHATTAN NY 10031
25500,50073634,MINT PORCH CAFE,2018,3.0,2184 CLARENDON RD BROOKLYN NY 11226
25501,50073635,SHASHLICHNAYA,2018,2.0,9630 QUEENS BLVD QUEENS NY 11374
25502,50073640,BAR-BE-QU PIZZERIA,2018,1.0,10309 METROPOLITAN AVE QUEENS NY 11375
25503,50073648,LIONS & TIGERS & SQUARES DETROIT PIZZA,2018,1.0,268 W 23RD ST MANHATTAN NY 10011
25505,50073650,MELAO,2018,2.0,7905 ROOSEVELT AVE QUEENS NY 11372
25506,50073652,HOT BAGELS ON 5TH,2018,1.5,523 5TH AVE BROOKLYN NY 11215
25507,50073653,SOLDIER'S JERK CENTER,2018,1.0,98 MALCOLM X BLVD BROOKLYN NY 11221
25509,50073655,PAPAS HALAL FRIED CHICKEN & PIZZA,2018,2.0,1036 CONEY ISLAND AVE BROOKLYN NY 11230
25510,50073659,FAMOUS 99 C PIZZA,2018,1.0,159 LUDLOW ST MANHATTAN NY 10002
25512,50073662,THE PHLUID PROJECT,2018,1.0,684 BROADWAY MANHATTAN NY 10012
25513,50073663,BUUNNI COFFEE,2018,1.0,3702 RIVERDALE AVE BRONX NY 10463
25516,50073673,TANOSHI SUSHI SAKE BAR,2018,4.0,1372 YORK AVE MANHATTAN NY 10021
25518,50073680,SWEET CATS CAFE,2018,2.0,16817 UNION TPKE QUEENS NY 11366
25520,50073690,SZECHUAN MOUNTAIN HOUSE,2018,1.0,23 SAINT MARKS PL MANHATTAN NY 10003
25521,50073698,MIZNON,2018,1.0,75 9TH AVE MANHATTAN NY 10011
25524,50073709,ICHIRAN,2018,1.0,132 W 31ST ST MANHATTAN NY 10001
25525,50073714,CAFE ROCKAWAY CHICKEN AND THINGS,2018,2.0,4901 BEACH CHANNEL DR QUEENS NY 11691
25527,50073715,LIKE CAFE,2018,1.0,6205 18TH AVE BROOKLYN NY 11204
25528,50073719,TEA PLUS CAFE,2018,1.0,3710 31ST AVE QUEENS NY 11103
25530,50073722,SAM WON GARDEN,2018,3.0,37 W 32ND ST MANHATTAN NY 10001
25532,50073724,COM TAM NINH KIEU,2018,1.5,2641 JEROME AVE BRONX NY 10468
25533,50073729,JACK JONES,2018,1.0,3801 DITMARS BLVD QUEENS NY 11105
25534,50073733,COFFEE RX,2018,2.0,1504 86TH ST BROOKLYN NY 11228
25535,50073736,CATCH SEAFOOD RESTAURANT,2018,1.0,9005 AVENUE A BROOKLYN NY 11236
25537,50073737,PRATT INSTITUTE - HIGGINS HALL (AVI),2018,2.0,61 SAINT JAMES PL BROOKLYN NY 11238
25538,50073744,LA GUSTO PIZZA,2018,2.0,382 8TH AVE MANHATTAN NY 10001
25540,50073746,GOLDEN CITY SEAFOOD RESTAURANT,2018,2.5,6418 20TH AVE BROOKLYN NY 11204
25542,50073751,JAYA RESTAURANT,2018,1.0,79 AUDUBON AVE MANHATTAN NY 10032
25543,50073755,LITTLE GIOS PIZZA,2018,1.0,26 1ST AVE MANHATTAN NY 10009
25544,50073758,ANYWAY CAFE,2018,1.0,519 BROOME ST MANHATTAN NY 10013
25546,50073766,JOE JR RESTAURANT,2018,1.5,167 3RD AVE MANHATTAN NY 10003
25547,50073775,MISS THAILAND,2018,2.0,346 GRAHAM AVE BROOKLYN NY 11211
25549,50073779,THE BAGEL SHOPPE,2018,3.0,1938 CLOVE RD STATEN ISLAND NY 10304
25551,50073781,WORLD'S BEST COOKIE DOUGH,2018,1.0,164 BLEECKER ST MANHATTAN NY 10012
25552,50073784,SPICITY,2018,2.0,5902 FORT HAMILTON PKWY BROOKLYN NY 11219
25554,50073785,CROWN GRILL SALAD & PIZZA,2018,1.5,116 KINGSTON AVE BROOKLYN NY 11213
25556,50073786,LECHONERA EL SAZON,2018,1.0,682 CASTLE HILL AVE BRONX NY 10473
25558,50073792,KREYOL FLAVOR,2018,1.0,8221 FLATLANDS AVE BROOKLYN NY 11236
25559,50073805,CROWN FRIED CHICKEN COFFEE SHOP PIZZA & GRILL,2018,1.0,1109 CLARKSON AVE BROOKLYN NY 11212
25561,50073806,MAMBI STEAKHOUSE,2018,1.0,4181 BROADWAY MANHATTAN NY 10033
25563,50073811,KING SUNSHINE #2 JERK CENTER,2018,1.0,1294 WESTCHESTER AVE BRONX NY 10459
25565,50073819,DESI CUISINE,2018,2.0,6208 ROOSEVELT AVE QUEENS NY 11377
25567,50073820,ROSE FLOWER KITCHEN,2018,1.0,383 BEDFORD PARK BLVD BRONX NY 10458
25568,50073821,DUNKIN DONUTS,2018,1.0,365 FLATBUSH AVE BROOKLYN NY 11238
25570,50073828,SKY CLUB CAFE,2018,1.0,5701 ARLINGTON AVE BRONX NY 10471
25571,50073830,PIZZA BAGEL BURGER,2018,2.0,1117 MCDONALD AVE BROOKLYN NY 11230
25572,50073839,GOPCHANG STORY NY,2018,3.0,312 5TH AVE MANHATTAN NY 10001
25574,50073840,Gelateria Gentile,2018,1.0,253 WYTHE AVE BROOKLYN NY 11249
25575,50073843,BROOKLYN DELI CHICKEN AND PIZZA,2018,2.5,1249 SUTTER AVE BROOKLYN NY 11208
25577,50073845,THE ATTIC CAFE,2018,1.0,6754 4TH AVE BROOKLYN NY 11220
25578,50073846,CINNAMON GARDEN,2018,2.0,328 E 6TH ST MANHATTAN NY 10003
25580,50073848,BIRD & BRANCH,2018,1.0,359 W 45TH ST MANHATTAN NY 10036
25582,50073849,Hungry Ghost Coffee,2018,1.0,80 DEKALB AVE BROOKLYN NY 11201
25583,50073861,JOE & THE JUICE AMSTERDAM AVE,2018,2.0,343 AMSTERDAM AVE MANHATTAN NY 10024
25584,50073862,JOE & THE JUICE HUDSON ST,2018,1.0,549 HUDSON ST MANHATTAN NY 10014
25586,50073866,PANDA EXPRESS #2769,2018,1.0,416 86TH ST BROOKLYN NY 11209
25588,50073872,GREEN RECIPES,2018,2.0,14716 45TH AVE QUEENS NY 11355
25590,50073880,COURT STREET GROCERS LUNCH,2018,1.0,378 METROPOLITAN AVE BROOKLYN NY 11211
25591,50073888,NEW FAMOUS GOURMET 888,2018,1.0,13123 ROCKAWAY BLVD QUEENS NY 11420
25592,50073892,SHANG HAI YOU GARDEN,2018,1.0,13533 40TH RD QUEENS NY 11354
25595,50073904,PORTAL LATINO RESTAURANT,2018,1.5,217 SMITH ST BROOKLYN NY 11201
25596,50073916,JOE & PAT'S,2018,2.0,168 1ST AVE MANHATTAN NY 10009
25597,50073922,WAFFLE DE LYS,2018,1.5,600 11TH AVE MANHATTAN NY 10036
25598,50073924,RAMEN BURGER,2018,1.0,1313 40TH AVE QUEENS NY 11101
25599,50073925,GRACE WOK,2018,1.0,2014 2ND AVE MANHATTAN NY 10029
25601,50073929,LA BELLEZZA,2018,1.0,145 E 49TH ST MANHATTAN NY 10017
25603,50073931,YAMADA CHIKARA NEW YORK,2018,1.0,249 E 49TH ST MANHATTAN NY 10017
25604,50073933,LHASALINGFEN,2018,2.0,8007 BROADWAY QUEENS NY 11373
25605,50073940,INDIAN SPICY CURRY HOUSE,2018,1.0,8327 PARSONS BLVD QUEENS NY 11432
25607,50073959,SVG CARIBBEAN BAKERY AND RESTAURANT,2018,1.0,1621 NOSTRAND AVE BROOKLYN NY 11226
25608,50073960,BLAZE 718 JAMAICAN & AMERICAN RESTAURANT,2018,2.0,10910 GUY R BREWER BLVD QUEENS NY 11433
25611,50073967,NINTH STREET ESPRESSO,2018,1.0,221 W 29TH ST MANHATTAN NY 10001
25612,50073969,PUNTA CANA RESTUARANT & BAR,2018,1.0,50 5TH AVE BROOKLYN NY 11217
25613,50073971,PHO CHE,2018,1.0,19316 NORTHERN BLVD QUEENS NY 11358
25615,50073977,LUNGTA ASIAN BISTRO,2018,1.0,7516 BROADWAY QUEENS NY 11373
25616,50073979,LECHONERA POLLO SABROSO RESTAURANT,2018,1.0,1089 SOUTHERN BLVD BRONX NY 10459
25617,50073981,LITTLE RED PEPPER,2018,1.0,1824 COLLEGE POINT BLVD QUEENS NY 11356
25618,50073982,YEMEN CAFE,2018,1.5,7130 5TH AVE BROOKLYN NY 11209
25620,50073984,DOMINICAN CRAVINGS,2018,1.0,120 ESSEX ST MANHATTAN NY 10002
25621,50073990,MOTTLEY KITCHEN,2018,2.0,402 E 140TH ST BRONX NY 10454
25623,50074000,BLVD DINER,2018,2.0,4311 QUEENS BLVD QUEENS NY 11104
25625,50074002,GOLD GRILL PIZZERIA,2018,2.0,819 FOREST AVE STATEN ISLAND NY 10310
25626,50074009,PRINCE TEA HOUSE,2018,2.0,8510 21ST AVE BROOKLYN NY 11214
25627,50074012,PANORAMA,2018,1.0,820 BROADWAY MANHATTAN NY 10003
25628,50074019,SUBWAY (#29887),2018,1.0,6814 18TH AVE BROOKLYN NY 11204
25629,50074020,BAO BY KAYA,2018,1.0,570 LEXINGTON AVE MANHATTAN NY 10022
25630,50074024,KUKIZ,2018,2.0,11 JEWETT AVE STATEN ISLAND NY 10302
25631,50074026,New Gayaha,2018,2.0,13693 37TH AVE QUEENS NY 11354
25632,50074027,MAKE MY FISH,2018,1.0,120 W 116TH ST MANHATTAN NY 10026
25634,50074035,POLITO'S PIZZA,2018,1.0,3812 BROADWAY QUEENS NY 11103
25636,50074036,BURGER JOINT,2018,1.0,JFK INTERNATIONAL AIRPORT QUEENS NY 11430
25637,50074039,BAGEL HOUSE,2018,1.5,8918 NORTHERN BLVD QUEENS NY 11372
25638,50074043,ANTONIO'S,2018,2.0,7602A 21ST AVE QUEENS NY 11370
25640,50074052,DAISY'S DINER,2018,1.5,452 5TH AVE BROOKLYN NY 11215
25641,50074057,THREE BOYS FROM ITALY PIZZERIA,2018,1.0,704 BURKE AVE BRONX NY 10467
25642,50074058,PAD THAI,2018,1.0,409 8TH AVE MANHATTAN NY 10001
25644,50074059,ORTOBELLO'S,2018,1.0,6401 BAY PKWY BROOKLYN NY 11204
25645,50074061,TAQUERIA DIANA,2018,1.0,367 METROPOLITAN AVE BROOKLYN NY 11211
25646,50074064,LYNX KITCHEN,2018,1.0,1 W 137TH ST MANHATTAN NY 10037
25647,50074067,SUNSET BAGELS,2018,1.5,8624 5TH AVE BROOKLYN NY 11209
25648,50074068,CAFE METRO,2018,1.0,240 W 35TH ST MANHATTAN NY 10001
25650,50074069,CRAFT BEER BAR,2018,1.0,234 STARR ST BROOKLYN NY 11237
25651,50074071,JIN MA BAKERY,2018,1.0,8622 BROADWAY QUEENS NY 11373
25653,50074075,KOTEN'S CARRIBEAN & AMERICAN RESTAURANT,2018,2.0,537 PORT RICHMOND AVE STATEN ISLAND NY 10302
25655,50074093,RESTAURANT AT HGU,2018,1.0,34 E 32ND ST MANHATTAN NY 10016
25657,50074095,IVA'S SWEET PARLOUR,2018,1.0,892 WYCKOFF AVE BROOKLYN NY 11237
25658,50074096,UNCLE LOUIE G ITALIAN ICES AND ICE CREAM,2018,1.0,9214 ROCKAWAY BEACH BLVD QUEENS NY 11693
25659,50074098,KING WOK,2018,2.0,3510 NOSTRAND AVE BROOKLYN NY 11229
25660,50074099,FIVE GUYS BURGERS AND FRIES,2018,1.0,2750A HYLAN BLVD STATEN ISLAND NY 10306
25661,50074103,EL SANCHO MEXICAN TORTERIA,2018,1.5,142 AVENUE U BROOKLYN NY 11223
25662,50074104,VIP COFFEE II,2018,2.5,2214 86TH ST BROOKLYN NY 11214
25663,50074107,ZAIQA RESTAURANT,2018,1.0,2031 BATH AVE BROOKLYN NY 11214
25665,50074116,NUMBER 1 TASTE OF CHINA,2018,4.0,1853 NOSTRAND AVE BROOKLYN NY 11226
25667,50074118,ROBERTA'S PIZZA,2018,1.0,570 LEXINGTON AVE MANHATTAN NY 10022
25668,50074122,THE VIAND DINER & BAR,2018,1.0,517 COLUMBUS AVE MANHATTAN NY 10024
25670,50074124,MAKITO,2018,1.0,353 W 14TH ST MANHATTAN NY 10014
25671,50074125,SONG SONG FOOD,2018,1.0,16220 NORTHERN BLVD QUEENS NY 11358
25672,50074137,BARCLAYS - 1301,2018,1.0,1301 6TH AVE MANHATTAN NY 10019
25673,50074138,CORNERSTONE CAFE,2018,1.0,6015 WOODSIDE AVE QUEENS NY 11377
25674,50074140,MATIGY,2018,1.0,2501 STEINWAY ST QUEENS NY 11103
25675,50074142,SUBWAY,2018,1.0,228 W HOUSTON ST MANHATTAN NY 10014
25676,50074145,SPIGA TO GO,2018,1.0,57 W 84TH ST MANHATTAN NY 10024
25677,50074147,BRODO BROTH CO,2018,1.0,63 SPRING ST MANHATTAN NY 10012
25678,50074152,KHALIL BIRYANI HOUSE & HALAL CHINESE,2018,1.0,2062 MCGRAW AVE BRONX NY 10462
25679,50074158,BARCLAYS - 745 CDR,2018,1.0,745 7TH AVE MANHATTAN NY 10019
25680,50074159,CANTINE CATERING,2018,1.0,102 PRESIDENT ST BROOKLYN NY 11231
25682,50074164,IRVING FARMS,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
25684,50074184,SENZA GLUTEN,2018,1.0,171 SULLIVAN ST MANHATTAN NY 10012
25686,50074189,THE GRANDADDY,2018,1.0,290 GRAND ST MANHATTAN NY 10002
25687,50074190,PROJECT BRUNCH,2018,4.0,616 FOREST AVE STATEN ISLAND NY 10310
25689,50074192,EL PATRON BAR AND GRILL,2018,1.0,748 LIBERTY AVE BROOKLYN NY 11208
25691,50074193,ESTRELLA BRONX RESTAURANT,2018,1.0,2051 WEBSTER AVE BRONX NY 10457
25693,50074194,UOTORA JAPANESE RESTAURANT,2018,1.0,1075 BERGEN ST BROOKLYN NY 11216
25694,50074195,NOCHES MEXICANAS,2018,2.0,524 BROOK AVE BRONX NY 10455
25697,50074204,MR. MARIO,2018,1.5,1804 COLLEGE POINT BLVD QUEENS NY 11356
25699,50074209,GERMAN'S SOUP,2018,2.0,793 UTICA AVE BROOKLYN NY 11203
25701,50074211,HI FOOD CAFE,2018,1.0,3078 CONEY ISLAND AVE BROOKLYN NY 11235
25703,50074215,FILAMENT,2018,1.0,220 36TH ST BROOKLYN NY 11232
25706,50074225,FOREST HILLS DINER,2018,1.0,6860 AUSTIN ST QUEENS NY 11375
25707,50074231,CHOPSTIX,2018,2.0,3790 NOSTRAND AVE BROOKLYN NY 11235
25709,50074234,CARMENTAS,2018,1.0,50 STARR ST BROOKLYN NY 11221
25710,50074237,WORLD CUP CAFE,2018,4.0,956 LEXINGTON AVE MANHATTAN NY 10021
25711,50074239,HAKATA ZEN,2018,1.0,31 SAINT MARKS PL MANHATTAN NY 10003
25712,50074241,DADAM,2018,1.0,15224 NORTHERN BLVD QUEENS NY 11354
25714,50074243,16 HANDLES,2018,1.0,139 North 7th Street BROOKLYN NY 11249
25715,50074246,DOMICILE,2018,2.0,185 HOWARD AVE BROOKLYN NY 11233
25716,50074248,BAKE CULTURE,2018,2.0,48 BOWERY MANHATTAN NY 10013
25718,50074250,DAEGA RESTAURANT,2018,1.0,3532 UNION ST QUEENS NY 11354
25719,50074251,BON VIVANT,2018,1.0,231 E 58TH ST MANHATTAN NY 10022
25721,50074254,OKI JAPANESE RESTAURANT,2018,1.0,4511 QUEENS BLVD QUEENS NY 11104
25722,50074265,BRIANNA'S PIZZERIA,2018,2.0,969 PROSPECT AVE BRONX NY 10459
25724,50074273,POT PA HOTPOT,2018,2.0,5914 MAIN ST QUEENS NY 11355
25727,50074284,SALUMERIA ROSI,2018,1.0,283 AMSTERDAM AVE MANHATTAN NY 10023
25729,50074292,EMACK & BOLIO'S,2018,2.0,115 MONTAGUE ST BROOKLYN NY 11201
25730,50074297,ANGELA CAKE CORP,2018,2.0,2220-2222 AMSTERDAM AVE MANHATTAN NY 10032
