,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF CRITICAL VIOLATIONS,ADDRESS
12457,41720477,AROY DEE THAI KITCHEN,2019,1.0,20 JOHN STREET MANHATTAN NY 10038
12462,41720851,LORRAINE'S BAR AND GRILL,2019,5.0,1410 UNIONPORT ROAD BRONX NY 10462
12464,41721164,SOFIA'S PIZZA,2019,1.0,11215 LINDEN BOULEVARD QUEENS NY 11420
12466,41721168,PRIMAVERA CAFE,2019,3.0,387 EAST FORDHAM ROAD BRONX NY 10458
12469,41721324,STARBUCKS,2019,1.0,822 LEXINGTON AVENUE MANHATTAN NY 10065
12473,41721396,DIVINE BAR & GRILL,2019,1.0,896 BROADWAY BROOKLYN NY 11206
12475,41721432,EL DIABLITO TAQUERIA,2019,1.0,60 EAST    3 STREET MANHATTAN NY 10003
12477,41721444,READY TO EAT,2019,1.0,525 HUDSON STREET MANHATTAN NY 10014
12480,41721605,FRANKIES DOGS ON THE GO,2019,1.0,23 VANDERBILT AVENUE MANHATTAN NY 10017
12482,41721670,MULBERRY & VINE,2019,2.0,73 WARREN STREET MANHATTAN NY 10007
12484,41721691,168 HI TEA,2019,1.0,16711 UNION TURNPIKE QUEENS NY 11366
12487,41721716,PRIME ONE 16,2019,2.0,2257 FIRST AVENUE MANHATTAN NY 10029
12489,41721722,KOPI KOPI,2019,2.0,68 WEST    3 STREET MANHATTAN NY 10012
12492,41721738,DAVEY'S ICE CREAM,2019,1.0,137 1 AVENUE MANHATTAN NY 10003
12494,41721748,NY CHEVILLO-TTE,2019,1.0,7814 ROOSEVELT AVENUE QUEENS NY 11372
12496,41721760,ALEX LUNCHEONETTE,2019,1.0,685 KNICKERBOCKER AVENUE BROOKLYN NY 11221
12501,41721903,ARMONIE,2019,1.0,1649 PARK AVENUE MANHATTAN NY 10035
12502,41721917,LA GITANA 3 PANADERIA Y RESTAURANTE,2019,1.0,9207 JAMAICA AVENUE QUEENS NY 11421
12514,41722462,MK KARAOKE,2019,1.0,11 WEST   32 STREET MANHATTAN NY 10001
12517,41722472,HOMECOMING,2019,1.0,107 FRANKLIN STREET BROOKLYN NY 11222
12519,41722495,JERUSALEM PITA HOT,2019,1.0,2513 30 AVENUE QUEENS NY 11102
12523,41722632,CAFE HABANA/CAFE HABANA TO GO,2019,2.0,17 PRINCE STREET MANHATTAN NY 10012
12526,41722719,DOS TOROS TAQUERIA,2019,1.0,189 BEDFORD AVENUE BROOKLYN NY 11211
12530,41722813,PONCHE TAQUERIA,2019,1.0,420 WEST   49 STREET MANHATTAN NY 10019
12532,41722851,DESNUDA CEVICHERIA,2019,1.0,221 SOUTH    1 STREET BROOKLYN NY 11211
12535,41722933,NO. 1 CHINESE RESTAURANT,2019,2.0,1011 BEDFORD AVENUE BROOKLYN NY 11205
12538,41722947,TANKO JAPANESE FUSION,2019,1.0,3805 BELL BOULEVARD QUEENS NY 11361
12541,50000011,BIRCH,2019,2.0,750 COLUMBUS AVE MANHATTAN NY 10025
12545,50000030,VILLAGE MARIA,2019,3.0,3995 AMBOY ROAD STATEN ISLAND NY 10308
12547,50000036,BELLE REVE,2019,1.0,305 CHURCH ST MANHATTAN NY 10013
12549,50000039,INTELLIGENTSIA COFFEE,2019,2.0,180 10 AVENUE MANHATTAN NY 10011
12551,50000040,D & Y RESTAURANT,2019,2.0,5616 7TH AVE BROOKLYN NY 11220
12554,50000055,BANGKOK CUISINE,2019,2.0,10718 70TH ROAD QUEENS NY 11375
12560,50000066,MIYABI II ASIAN FUSION,2019,1.0,1348 FOREST AVE STATEN ISLAND NY 10302
12562,50000083,KENNEDY FRIED CHICKEN,2019,1.0,2310 GRAND CONCOURSE BRONX NY 10458
12565,50000096,THE OOH LALA  LOUNGE,2019,1.0,391 HOWARD AVE BROOKLYN NY 11233
12573,50000116,HILL AND DALE,2019,3.0,115 ALLEN STREET MANHATTAN NY 10002
12576,50000134,DYNACO,2019,1.0,1112 BEDFORD AVENUE BROOKLYN NY 11216
12578,50000135,SPLENDID CHINA,2019,1.0,2038 AMSTERDAM AVENUE MANHATTAN NY 10032
12584,50000161,CHARLIE BIRD,2019,3.0,5 KING STREET MANHATTAN NY 10012
12588,50000171,CROWN PALACE,2019,2.0,1267 FOREST AVE STATEN ISLAND NY 10302
12592,50000193,LE PAIN QUOTIDIEN,2019,2.0,1399 MADISON AVE MANHATTAN NY 10029
12594,50000197,MAIDEN LANE,2019,1.0,162 AVE B MANHATTAN NY 10009
12597,50000203,VINICIO'S RESTAURANT,2019,1.0,4021 108TH ST QUEENS NY 11368
12601,50000207,QUALITY ITALIAN STEAKHOUSE,2019,1.0,57 WEST 57 STREET MANHATTAN NY 10019
12604,50000226,GREEN GARDEN HEALTH FOODS,2019,3.0,3543 WHITE PLAINS RD BRONX NY 10467
12608,50000240,SPRING HILL HOTEL,2019,1.0,25 W 37TH ST MANHATTAN NY 10018
12611,50000249,TAMASHII RAMEN,2019,1.0,2905 BROADWAY QUEENS NY 11106
12612,50000252,KING SOLOMON CATERING & RESTAURANT,2019,1.0,1787 CONEY ISLAND AVE BROOKLYN NY 11230
12615,50000256,CHAMPAGNE BAR AND ROSE CLUB,2019,1.0,768 FIFTH AVE MANHATTAN NY 10019
12617,50000259,CENTRAL MARKET NEW YORK,2019,1.0,23 VANDERBILT AVENUE MANHATTAN NY 10017
12618,50000263,India House Club,2019,1.0,1 HANOVER SQUARE MANHATTAN NY 10004
12620,50000267,BROKEN LAND,2019,1.0,105 FRANKLIN STREET BROOKLYN NY 11222
12622,50000268,JAMAICA BREEZE RESTAURANT,2019,1.0,23202 MERRICK BLVD QUEENS NY 11413
12624,50000271,SWEET SCIENCE,2019,1.0,135 GRAHAM AVE BROOKLYN NY 11206
12627,50000290,SNOWDONIA PUB,2019,1.0,3455 32ND STREET QUEENS NY 11106
12630,50000307,JOHNNY'S FRIED CHICKEN,2019,1.0,1350 SHAKESPEARE AVE BRONX NY 10452
12633,50000310,LA CALENITA BAKERY,2019,2.0,4006 83RD ST QUEENS NY 11373
12636,50000334,EL POLLO III,2019,1.0,8603 18TH AVE BROOKLYN NY 11214
12638,50000335,KAL,2019,3.0,3405 30TH AVE QUEENS NY 11103
12641,50000338,ZORALIE RESTAURANT,2019,2.0,449 WEST 51 STREET MANHATTAN NY 10019
12643,50000342,BLEND ASTORIA,2019,1.0,3717 30TH AVENUE QUEENS NY 11103
12647,50000346,SILVANA,2019,1.0,300 WEST 116TH STREET MANHATTAN NY 10026
12650,50000351,MILKFLOWER,2019,1.0,3412 31ST AVE QUEENS NY 11106
12651,50000355,ROSE VALLEY CAKES,2019,1.0,13403 LIBERTY AVENUE QUEENS NY 11419
12654,50000366,BEYOND SUSHI,2019,1.0,75 9TH AVE MANHATTAN NY 10011
12656,50000367,TELLY'S TAVERNA,2019,1.0,2811 23RD AVE QUEENS NY 11105
12661,50000392,CHEERS THAI RESTAURANT,2019,1.0,568 METROPOLITAN AVE BROOKLYN NY 11211
12667,50000410,BROOKLYN BREWHOUSE,2019,1.0,229 DUFFIELD STREET BROOKLYN NY 11201
12668,50000412,BLUE SMOKE/ON THE ROAD,2019,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
12671,50000417,TACOS GRAND CENTRAL,2019,1.0,684 3RD AVENUE MANHATTAN NY 10017
12673,50000418,MILK & PULL CAFE,2019,1.0,181 IRVING AVE BROOKLYN NY 11237
12674,50000419,NATUREWORKS,2019,2.0,43-45 W 55 STREET MANHATTAN NY 10019
12678,50000435,FOREST BBQ,2019,1.0,1098 FOREST AVE STATEN ISLAND NY 10310
12681,50000440,CAFE 285,2019,2.0,3 COLUMBUS CIRCLE MANHATTAN NY 10019
12685,50000461,GINA'S ITALIAN BAKERY & PASTRY SHOP,2019,1.0,766 LYDIG AVENUE BRONX NY 10462
12688,50000467,BRAVO KOSHER PIZZA/BRAVO KOSHER BURGER,2019,1.5,17 TRINITY PL MANHATTAN NY 10006
12689,50000468,TEXAS CHICKEN &BURGER,2019,1.0,509 WILLIS AVE BRONX NY 10455
12691,50000473,JUAN BAR,2019,2.0,9615D ROOSEVELT AVE QUEENS NY 11368
12694,50000477,STOCKED,2019,1.0,635 VANDERBILT AVE BROOKLYN NY 11238
12696,50000479,IFC CENTER,2019,1.0,323 6TH AVE MANHATTAN NY 10014
12698,50000501,THE STOREHOUSE,2019,1.0,69 WEST 23 STREET MANHATTAN NY 10010
12702,50000510,JERUSALEM STEAKHOUSE,2019,1.0,1319 AVENUE J BROOKLYN NY 11230
12704,50000518,MAMALEE,2019,1.0,21312 48TH AVENUE QUEENS NY 11364
12706,50000522,JUST SALAD,2019,1.0,1471 THIRD AVE MANHATTAN NY 10028
12707,50000537,TRADING POST,2019,1.0,170 JOHN STREET MANHATTAN NY 10038
12718,50000582,DREAM BABY,2019,1.0,162 AVE B MANHATTAN NY 10009
12730,50000623,OPEN KARAOKE,2019,1.0,4020 149 PLACE QUEENS NY 11354
12735,50000638,EL TORO BRAVO,2019,1.0,8812 ROOSEVELT AVENUE QUEENS NY 11372
12736,50000639,HALE & HEARTY SOUPS,2019,1.0,177 MADISON AVE MANHATTAN NY 10016
12741,50000689,COFFEE MOB,2019,1.0,1514 NEWKIRK AVE BROOKLYN NY 11226
12744,50000703,PATRIZIA'S OF BROOKLYN,2019,2.0,4255 AMBOY ROAD STATEN ISLAND NY 10306
12746,50000705,ANARKALI INDIAN FOOD,2019,1.0,1125 CHURCH AVE BROOKLYN NY 11218
12748,50000709,BAGEL TREE,2019,1.0,245 E 124TH ST MANHATTAN NY 10035
12753,50000732,LOWER EAST SIDE PIZZA,2019,1.0,181 EAST BROADWAY MANHATTAN NY 10002
12755,50000738,D'ANNA'S DELI & PIZZERIA,2019,3.0,16908 CROCHERON AVE QUEENS NY 11358
12757,50000740,AMAN RESTAURANT,2019,1.0,3594 JEROME AVE BRONX NY 10467
12760,50000749,DUTCH KILLS CENTRAAL,2019,2.0,3840 29TH ST QUEENS NY 11101
12765,50000759,BARNES & NOBLE CAFE,2019,1.0,55 LEXINGTON AVE MANHATTAN NY 10010
12768,50000766,GYRO WORLD,2019,2.0,19421 NORTHERN BOULEVARD QUEENS NY 11358
12772,50000781,CAFE CON AMOR,2019,1.0,6416 ROOSEVELT AVE. QUEENS NY 11377
12780,50000801,DORIS,2019,2.0,1088 FULTON STREET BROOKLYN NY 11238
12781,50000803,LE PAIN QUOTIDIEN,2019,1.0,1592 1ST AVE MANHATTAN NY 10028
12783,50000804,TAIPEI HONG,2019,1.0,13655 ROOSEVELT AVE QUEENS NY 11354
12786,50000810,Tower Diner,2019,1.0,98-95 QUEENS BLVD QUEENS NY 11374
12790,50000823,TORINO PIZZA,2019,2.0,1694 RICHMOND ROAD STATEN ISLAND NY 10304
12792,50000846,JULESRUBY LOUNGE RENTAL,2019,1.0,135 WESTCHESTER SQUARE BRONX NY 10461
12795,50000851,THE CLASSIC DINER,2019,1.0,11733 MYRTLE AVE QUEENS NY 11418
12805,50000889,SUBCULTURE ARTS UNDERGROUND,2019,2.0,45 BLEECKER ST MANHATTAN NY 10012
12807,50000891,LA MESITA,2019,1.0,1513 MYRTLE AVE BROOKLYN NY 11237
12810,50000901,NOT RAY'S PIZZERIA,2019,2.0,694 FULTON ST BROOKLYN NY 11217
12815,50000919,PANKO EXPRESS,2019,1.0,7802 FLATLANDS AVE BROOKLYN NY 11236
12819,50000929,ODD FELLOWS ICE CREAM CO,2019,2.0,175 KENT AVENUE BROOKLYN NY 11249
12821,50000930,BACK TO JOHN'S  DELI,2019,3.0,423 3  AVE BROOKLYN NY 11215
12825,50000938,DONOVAN'S PUB,2019,1.0,5724 ROOSEVELT AVE QUEENS NY 11377
12829,50000945,KHAN'S GYRO & FRIED CHICKEN,2019,1.0,1947 BATH AVE BROOKLYN NY 11214
12831,50000946,FRONT PAGE RESTAURANT,2019,1.0,4002 BRONXWOOD AVE BRONX NY 10466
12834,50000950,THAI 101,2019,1.0,3915 BELL BLVD QUEENS NY 11361
12836,50000953,DTUT,2019,2.0,1744 2ND AVE MANHATTAN NY 10128
12838,50000956,LA CHOZA DEL GORDO,2019,2.0,41-05 NORTHERN BLVD QUEENS NY 11101
12843,50000972,BRASSERIE COGNAC EAST,2019,1.0,963 LEXINGTON AVE MANHATTAN NY 10021
12846,50000974,TABLE 71 @ MARRIOTT CORTYARD,2019,1.0,71 WEST 35TH ST MANHATTAN NY 10001
12850,50000983,SABROSURA 2 RESTAURANT,2019,1.0,1806 WESTCHESTER AVE BRONX NY 10472
12852,50000984,MILENIO BAKERY,2019,1.0,2030 THIRD AVE MANHATTAN NY 10029
12854,50000985,COURT STREET GROCERS HERO SHOP,2019,2.0,116 SULLIVAN STREET BROOKLYN NY 11231
12856,50000988,BAGELS ON BARTOW,2019,1.0,2033 BARTOW AVE BRONX NY 10475
12858,50000989,ESTELA,2019,2.0,47 E HOUSTON STREET MANHATTAN NY 10012
12862,50000999,BAREBURGER,2019,1.0,1681 1ST AVE MANHATTAN NY 10128
12863,50001003,FORNINO,2019,1.0,849 MANHATTAN AVE BROOKLYN NY 11222
12864,50001004,HING WONG,2019,2.0,7922 5 AVE BROOKLYN NY 11209
12867,50001012,SUBWAY,2019,2.0,1427 YORK AVE MANHATTAN NY 10021
12869,50001014,ANA'S BAKERY & CAFE,2019,1.0,2125-27 WILLIAMSBRIDGE RD BRONX NY 10461
12874,50001029,EL VIEJO GRAN CAFE,2019,3.0,498 E 138TH ST BRONX NY 10454
12876,50001036,LAS DELICIAS,2019,1.0,217-19 JAMAICA AVE QUEENS NY 11428
12878,50001038,EL GRAN VALLE RESTAURANT,2019,1.0,1846 JEROME AVENUE BRONX NY 10453
12881,50001048,99 CENTS BEST & FRESH PIZZA,2019,1.0,166 WEST 27 STREET MANHATTAN NY 10001
12882,50001049,COMFORT INN,2019,1.0,548 WEST 48TH STREET MANHATTAN NY 10036
12883,50001054,HOLIDAY INN EXPRESS,2019,1.0,538 WEST 48TH STREET MANHATTAN NY 10036
12886,50001060,TAQUERIA CHILA,2019,1.0,8628 ROOSEVELT AVE QUEENS NY 11372
12890,50001069,UMA'S,2019,1.0,92-07 ROCKAWAY BEACH BLVD QUEENS NY 11693
12892,50001073,LE BARATIN,2019,1.0,26 GREENWICH AVE MANHATTAN NY 10011
12894,50001077,BUFFALO WILD WINGS,2019,1.0,107-16 71ST AVENUE QUEENS NY 11375
12896,50001085,DUNKIN' DONUTS,2019,1.0,49 NASSAU ST MANHATTAN NY 10038
12897,50001088,CAGEN,2019,2.0,414 EAST 9 STREET MANHATTAN NY 10009
12899,50001090,DRAGON CHINA RESTAURANT ON BAYRIDGE,2019,3.0,7917 3RD AVE BROOKLYN NY 11209
12903,50001108,BEST DOUBLE DRAGON RESTAURANT,2019,1.0,1207 MCDONALD AVE BROOKLYN NY 11230
12905,50001109,LE BILBOQUET,2019,3.0,20 E 60TH ST MANHATTAN NY 10022
12908,50001114,Pick-A-Bagel,2019,1.0,1101 LEXINGTON AVE MANHATTAN NY 10075
12910,50001115,THE GRANGE BAR & EATERY,2019,1.0,1635 AMSTERDAM AVENUE MANHATTAN NY 10031
12914,50001124,BRAZIL BRAZIL RESTUARANT,2019,2.0,330 WEST 46 STREET MANHATTAN NY 10036
12918,50001148,MCDONALD'S,2019,1.0,148 WEST 125 ST MANHATTAN NY 10027
12920,50001159,MAISON KAYSER,2019,1.0,921 BROADWAY MANHATTAN NY 10010
12923,50001168,CHINA KING,2019,2.0,1213 E 233RD ST BRONX NY 10466
12925,50001172,POPEYES LOUISIANA KITCHEN,2019,1.0,11725 FARMERS BLVD QUEENS NY 11412
12927,50001174,POPEYES LOUISIANA KITCHEN,2019,1.0,85-15 ROCKAWAY BEACH BLVD QUEENS NY 11693
12930,50001189,CENT'ANNI,2019,3.0,742 FRANKLIN AVE BROOKLYN NY 11238
12932,50001192,88 CAFE,2019,1.0,82-79 BROADWAY QUEENS NY 11373
12934,50001193,EL NUEVO YAUCO RESTAURANT,2019,1.0,465A BUSHWICK AVE BROOKLYN NY 11206
12936,50001201,PORTO BELLO PIZZERIA & RESTAURANT,2019,1.0,43-18 DITMARS BLVD QUEENS NY 11105
12938,50001204,MON CHER MARKET,2019,1.0,339 BROADWAY MANHATTAN NY 10013
12940,50001206,LITTLE TIBET,2019,1.0,7219 ROOSEVELT AVE QUEENS NY 11372
12943,50001215,BYUNG CHUN SOON DAE,2019,1.0,15603 NORTHERN BLVD QUEENS NY 11354
12945,50001224,ZONA ROSA,2019,2.0,571 LORIMER STREET BROOKLYN NY 11211
12952,50001241,SHEEZAN RESTAURANT,2019,2.0,183 CHURCH STREET MANHATTAN NY 10007
12956,50001253,XING WANG NO.1,2019,1.0,62 W BURNSIDE AVE BRONX NY 10453
12961,50001258,LOCANDA MARIELLA,2019,1.0,492 6 AVENUE BROOKLYN NY 11215
12963,50001260,NO 8 CHINESE RESTAURANT,2019,1.0,694 THWAITES PL BRONX NY 10467
12965,50001261,TACOMBI AT FONDA NOLITA,2019,1.0,267 ELIZABETH STREET MANHATTAN NY 10012
12967,50001262,BRYANT PARK GRILL,2019,1.0,25 WEST 40TH STREET MANHATTAN NY 10018
12970,50001277,NAGLE BAKERY,2019,2.0,121B NAGLE AVENUE MANHATTAN NY 10040
12972,50001282,WAHI DINER,2019,1.0,3915 BROADWAY MANHATTAN NY 10032
12974,50001295,CAPRICES BY SOPHIE,2019,2.0,138 N6TH STREET BROOKLYN NY 11249
12976,50001298,The Rookery,2019,1.0,425 TROUTMAN ST BROOKLYN NY 11237
12988,50001320,SUPER SNACKS,2019,1.0,4128 MAIN ST QUEENS NY 11355
12991,50001328,HIROHISA,2019,1.0,73 THOMPSON ST MANHATTAN NY 10012
12992,50001329,THE LONG ISLAND BAR,2019,1.0,110 ATLANTIC AVENUE BROOKLYN NY 11201
12995,50001348,Nomura cafeteria( 25 th floor),2019,1.0,309 W 49 ST MANHATTAN NY 10019
12998,50001353,SAZON'S NUNEZ,2019,2.0,96 WYCKOFF AVE BROOKLYN NY 11237
13001,50001362,TONE AUTHENTIC GEORGIAN BAKERY & CUISINE,2019,1.0,265 NEPTUNE AVENUE BROOKLYN NY 11235
13003,50001368,TEA FLOWER BAKERY,2019,1.0,6623 FORT HAMILTON PARKWAY BROOKLYN NY 11219
13004,50001372,SAYRAS WINE BAR,2019,1.0,9111 ROCKAWAY BEACH BLVD QUEENS NY 11693
13007,50001381,FLATIRON HALL,2019,2.0,38 WEST 26TH ST MANHATTAN NY 10010
13017,50001432,JD INDIAN CUISINE,2019,1.0,25601 HILLSIDE AVE QUEENS NY 11004
13019,50001440,J'EATJET BAR,2019,3.0,685 5TH AVE BROOKLYN NY 11215
13022,50001446,BENTO SUSHI & NOODLES,2019,1.0,685 3RD AVE MANHATTAN NY 10017
13024,50001450,CARIBBEAN JERKEE'S DELIGHT,2019,1.0,932 UTICA AVE BROOKLYN NY 11203
13026,50001451,BUBBY'S HIGHLINE,2019,1.0,71 GANSEVOORT ST MANHATTAN NY 10014
13030,50001456,GOLDEN UNICORN GOURMET,2019,1.0,18 E. BROADWAY MANHATTAN NY 10002
13031,50001458,BASSANOVA RAMEN,2019,1.0,76 MOTT ST MANHATTAN NY 10013
13033,50001460,CAFE B'WAY 46,2019,2.0,146 W 46TH ST MANHATTAN NY 10036
13035,50001468,BLUE RIBBON FRIED CHICKEN,2019,1.0,28 east 1 street MANHATTAN NY 10003
13037,50001471,ROY'S RESTAURNT & BAR,2019,1.0,880 EAST TREMONT AVE BRONX NY 10460
13044,50001494,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,2.0,323 W 42ND ST MANHATTAN NY 10036
13046,50001495,BAMBOO SUSHI,2019,1.0,1280 1ST AVENUE MANHATTAN NY 10065
13049,50001528,FU EN RESTAURANT,2019,1.0,104 MARCUS GARVEY BLVD BROOKLYN NY 11206
13051,50001535,FISHERMAN'S COVE,2019,1.0,218 PARKSIDE AVE BROOKLYN NY 11226
13052,50001539,KOBE SUSHI,2019,1.0,1472 YORK AVE MANHATTAN NY 10075
13054,50001542,MUSEUM OF SEX/PLAY,2019,1.0,"233 5TH AVENUE, UPPER LEVEL MANHATTAN NY 10016"
13059,50001549,E. SUSHI OF BROOKLYN,2019,1.0,2118 FLATBUSH AVE BROOKLYN NY 11234
13062,50001564,WAVE HILL,2019,1.0,675 W 252ND ST BRONX NY 10471
13068,50001583,GREEK XPRESS,2019,1.0,263 PROSPECT PARK WEST BROOKLYN NY 11215
13070,50001587,CHECKER'S,2019,1.0,695 ST NICHOLAS AV MANHATTAN NY 10030
13073,50001589,TUNG THONG THAI RESTAURANT,2019,3.0,561 WEST 169TH STREET MANHATTAN NY 10032
13075,50001597,GRASS ROOTS JUICERY,2019,2.0,336A GRAHAM AVE BROOKLYN NY 11211
13076,50001601,LYNX LOUNGE,2019,1.0,104-07 LIBERTY AVENUE QUEENS NY 11417
13078,50001607,CHICKEN EXPRESS,2019,1.0,582 BROADWAY BROOKLYN NY 11206
13082,50001627,JEONG YOOK,2019,2.0,152-12 NORTHERN BLVD QUEENS NY 11354
13085,50001632,4TH FLOOR CAFE,2019,1.0,221 EAST 71ST STREET MANHATTAN NY 10021
13086,50001633,MARYMOUNT COLLEGE NUGENTS CAFE,2019,1.0,221 EAST 71ST STREET MANHATTAN NY 10021
13088,50001637,YOLANDA RESTAURANT,2019,3.0,188 JAMAICA AVE BROOKLYN NY 11207
13090,50001649,THE EAST POLE,2019,1.0,133 EAST 65TH ST MANHATTAN NY 10065
13095,50001664,OLIVIER,2019,2.0,469-473 4TH AVE BROOKLYN NY 11215
13098,50001675,GINO'S CUCINA BRICK OVEN PIZZA,2019,1.0,723 WASHINGTON AVE BROOKLYN NY 11238
13104,50001713,"BRASSIERIE 1605/BROADWAY 49 BAR & LOUNGE (MAIN KITCHEN), GRIND & CO",2019,2.0,1605 BROADWAY MANHATTAN NY 10019
13108,50001719,RINTINTIN,2019,1.0,14 SPRING STREET MANHATTAN NY 10012
13113,50001750,EL VEZ,2019,1.0,259 VESEY ST MANHATTAN NY 10282
13117,50001761,GOOD CENTURY CAFE,2019,1.0,243 GRAND STREET MANHATTAN NY 10002
13119,50001763,TASTY DELICIOUS WEST INDIAN BAKERY & RESTAURANT,2019,1.0,1397 ROCKAWAY PARKWAY BROOKLYN NY 11236
13121,50001769,ZEN VEGETARIAN HOUSE,2019,1.0,773 FLATBUSH AVE BROOKLYN NY 11226
13127,50001785,LA LUNA CAFE,2019,1.0,44-01 30TH AVE QUEENS NY 11103
13129,50001789,RESTAURANTE & PANADERIA GUATELINDA,2019,1.0,170-18 JAMAICA AVE QUEENS NY 11432
13131,50001790,SWEETGREEN,2019,1.0,1164 BROADWAY MANHATTAN NY 10001
13134,50001802,Fiamma 41,2019,1.0,214-26 41ST AVENUE QUEENS NY 11361
13136,50001807,MONARCH,2019,2.0,960 6TH AVE MANHATTAN NY 10001
13139,50001823,HANCO'S,2019,2.0,134 SMITH STREET BROOKLYN NY 11201
13146,50001838,ECCO RESTAURANT,2019,1.0,124 CHAMBERS STREET MANHATTAN NY 10007
13148,50001842,AMAZE,2019,2.0,401 EAST 58 STREET MANHATTAN NY 10022
13158,50001877,RIZZO FINE PIZZA,2019,2.0,17 CLINTON STREET MANHATTAN NY 10002
13160,50001895,JAMBA JUICE,2019,1.0,30 ROCKEFELLER PLAZA MANHATTAN NY 10112
13164,50001902,PELHAM BAY CAFE,2019,1.0,1738 EDISON AVE BRONX NY 10461
13171,50001918,BLACK IRON BURGER,2019,1.0,540 E. 5TH STREET MANHATTAN NY 10009
13174,50001933,GREEN GENERATION NYC INC,2019,1.0,2490 BROADWAY MANHATTAN NY 10025
13176,50001937,TASTY CHICKEN,2019,1.0,1687 86TH STREET BROOKLYN NY 11214
13179,50001940,MERILU PIZZA AL METRO,2019,1.0,791 9TH AVE MANHATTAN NY 10019
13182,50001947,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,1.0,113-20 BEACH CHANNEL DRIVE QUEENS NY 11694
13185,50001950,WOODBINES,2019,1.0,4710 VERNON BLVD QUEENS NY 11101
13188,50001954,CONSTANT SPRING RESTAURANT,2019,3.0,1344 EAST GUN HILL RD BRONX NY 10469
13189,50001956,GOLDEN FOUNTAIN RESTAURANT,2019,1.0,3925 BAYCHESTER AVE BRONX NY 10466
13191,50001961,MI OTRA CASA REST BAR,2019,1.0,91-06 43RD AVENUE QUEENS NY 11373
13193,50001962,AROME,2019,4.0,325 BROADWAY MANHATTAN NY 10007
13195,50001966,CONTRA,2019,1.0,138 ORCHARD ST MANHATTAN NY 10002
13198,50001969,LES CREPES & TAQUERIA,2019,2.0,25 ESSEX STREET MANHATTAN NY 10002
13199,50001973,CASCATA,2019,2.0,NKA JFK INTL AIRPORT QUEENS NY 11430
13201,50001976,TROPICAL ISLE CARRIBEAN RESTAURANT,2019,1.0,118-19 LIBERTY AVENUE QUEENS NY 11419
13204,50001978,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2019,1.0,3538 WHITE PLAINS ROAD BRONX NY 10467
13206,50001985,CHIFLEZ,2019,2.0,9502 ROOSEVELT AVE QUEENS NY 11372
13208,50001986,HOOTERS,2019,1.0,61-09 190TH ST QUEENS NY 11365
13213,50002019,HOME SWEET HARLEM,2019,1.0,1528 AMSTERDAM AVENUE MANHATTAN NY 10031
13215,50002020,THE GREAT GEORGIANA,2019,1.0,248 DEKALB AVENUE BROOKLYN NY 11205
13217,50002027,NASHEMAN GRILL & RESTAURANT,2019,1.0,3149 CONEY ISLAND AVE BROOKLYN NY 11235
13222,50002039,KABIR'S BAKERY,2019,1.0,1425 FOSTER AVE BROOKLYN NY 11230
13224,50002049,HK BAKERY,2019,3.0,13432 NORTHERN BLVD QUEENS NY 11354
13228,50002053,THE LOCAL,2019,1.0,13-02 44TH AVENUE QUEENS NY 11101
13232,50002061,ROTI MEDITERRANEAN GRILL,2019,1.0,142 EAST 43 STREET MANHATTAN NY 10017
13240,50002071,DELIS 48,2019,3.0,48 W 48 STREET MANHATTAN NY 10036
13242,50002074,RECUERDO RESTAURANT,2019,1.0,14605 34TH AVE QUEENS NY 11354
13244,50002081,YANG'S HAPPY GARDEN,2019,1.0,2414 WILLIAMSBRIDGE RD BRONX NY 10469
13247,50002097,PANINO RUSTICO,2019,1.0,8222 17 AVENUE BROOKLYN NY 11214
13249,50002099,A & C COFFEE SHOP AND PIZZERIA,2019,1.0,9002 AVENUE B BROOKLYN NY 11236
13251,50002105,ENERGY FUEL,2019,2.0,926 FULTON STREET BROOKLYN NY 11238
13254,50002109,DUNKIN' DONUTS,2019,1.0,4030 BROADWAY MANHATTAN NY 10032
13269,50002205,PARK CENTRAL HOTEL KITCHEN,2019,1.0,870 7 AVE MANHATTAN NY 10019
13273,50002254,BARCLAY STREET CAFE,2019,1.0,245 GREENWICH ST MANHATTAN NY 10007
13279,50002267,OCEAN SUSHI,2019,1.0,20 JEFFERSON BLVD STATEN ISLAND NY 10312
13282,50002271,MARGAUX,2019,1.0,5 W. 8TH STREET MANHATTAN NY 10011
13285,50002280,DIMES,2019,1.0,143 DIVISION STREET MANHATTAN NY 10002
13287,50002284,KINANM LOUNGE,2019,1.0,856 ATLANTIC AVE BROOKLYN NY 11238
13290,50002292,THE BARONESS BAR,2019,2.0,41-26 CRESCENT STREET QUEENS NY 11101
13292,50002294,MISS KOREA BARBECUE ''SUN'',2019,1.0,10 W 32ND ST MANHATTAN NY 10001
13294,50002296,CHEN MOMMY KITCHEN,2019,1.0,156-05 45TH AVE QUEENS NY 11355
13299,50002313,THE BUTCHER'S DAUGHTER MARKET,2019,1.0,166 ELIZABETH STREET MANHATTAN NY 10012
13301,50002321,MARANI RESTAURANT,2019,1.0,9726 63RD ROAD QUEENS NY 11374
