,ID,RESTAURANT NAME,BOROUGH,BUILDING,STREET,ZIPCODE,INSPECTION YEAR,GRADE,NUMBER OF CRITICAL VIOLATIONS
8467,41497422,FUSHIMI JAPANESE CUISINE,BROOKLYN,9316,4 AVENUE,11209,2018,0,1.0
8468,41497700,KUMO SUSHI,MANHATTAN,214,1 AVENUE,10009,2018,0,3.5
8469,41497741,DONNA MARGHERITIA,MANHATTAN,1304A,2 AVENUE,10065,2019,0,1.0
8470,41497832,INWOOD LOCAL WINE BAR & BEER GARDEN,MANHATTAN,4957,BROADWAY,10034,2018,0,2.0
8471,41497881,THE ONENESS FOUNTAIN HEART,QUEENS,15719,72 AVENUE,11367,2018,0,1.0
8472,41498197,MACARON CAFE,MANHATTAN,44,EAST   59 STREET,10022,2018,0,2.0
8473,41498197,MACARON CAFE,MANHATTAN,44,EAST   59 STREET,10022,2019,0,1.0
8474,41498400,THE BEDFORD,BROOKLYN,110,BEDFORD AVENUE,11249,2018,0,2.0
8475,41498611,MUSSELS & MORE,BROOKLYN,510,80 STREET,11209,2018,0,2.5
8476,41498611,MUSSELS & MORE,BROOKLYN,510,80 STREET,11209,2019,0,1.0
8477,41498672,LEE CHUNG CAFE,MANHATTAN,82,MADISON STREET,10002,2018,0,1.5
8478,41498672,LEE CHUNG CAFE,MANHATTAN,82,MADISON STREET,10002,2019,0,2.0
8479,41498777,TIFFANY'S KARIB BAKERY,QUEENS,23109,LINDEN BOULEVARD,11411,2018,0,1.0
8480,41498777,TIFFANY'S KARIB BAKERY,QUEENS,23109,LINDEN BOULEVARD,11411,2019,0,1.0
8481,41499169,THE LAMBS CLUB,MANHATTAN,130,WEST   44 STREET,10036,2018,0,1.0
8482,41499185,BURGER & BARREL,MANHATTAN,25,WEST HOUSTON STREET,10012,2018,0,1.5
8483,41499185,BURGER & BARREL,MANHATTAN,25,WEST HOUSTON STREET,10012,2019,0,1.0
8484,41499313,YI HONG RESTAURANT,BROOKLYN,9103,AVENUE L,11236,2018,0,2.0
8485,41499490,BERGEN PIZZA,BROOKLYN,67,6 AVENUE,11217,2018,0,1.0
8486,41499963,SAPID INDIAN RESTAURANT,BROOKLYN,595,WASHINGTON AVENUE,11238,2018,0,1.0
8487,41499986,EL GAUCHITO II,QUEENS,15815,HORACE HARDING EXPRESSWAY,11365,2018,0,1.5
8488,41500338,MCDONALD'S,QUEENS,15901,JAMAICA AVENUE,11432,2018,0,1.0
8489,41500338,MCDONALD'S,QUEENS,15901,JAMAICA AVENUE,11432,2019,0,1.0
8490,41500601,NANOOSH,MANHATTAN,111,UNIVERSITY PLACE,10003,2018,0,1.0
8491,41500601,NANOOSH,MANHATTAN,111,UNIVERSITY PLACE,10003,2019,0,1.0
8492,41500641,DUNKIN' DONUTS,STATEN ISLAND,1351,FOREST AVENUE,10302,2019,0,1.0
8493,41500642,BOB BAR,MANHATTAN,235,ELDRIDGE STREET,10002,2018,0,1.0
8494,41500947,CABO RESTAURANT,STATEN ISLAND,96,PAGE AVENUE,10309,2018,0,3.0
8495,41501088,SOUTH JAMAICA PORTUGUESE SPORTING CLUB,QUEENS,9523,SUTPHIN BOULEVARD,11435,2018,0,1.0
8496,41501088,SOUTH JAMAICA PORTUGUESE SPORTING CLUB,QUEENS,9523,SUTPHIN BOULEVARD,11435,2019,0,1.0
8497,41501454,DUNKIN' DONUTS,QUEENS,2412,STEINWAY STREET,11103,2018,0,1.0
8498,41501500,GOLDEN CITY CHINESE KITCHEN,BRONX,805,SOUNDVIEW AVENUE,10473,2018,0,1.0
8499,41501500,GOLDEN CITY CHINESE KITCHEN,BRONX,805,SOUNDVIEW AVENUE,10473,2019,0,1.0
8500,41501681,SUBWAY,MANHATTAN,11,BROADWAY,10004,2018,0,1.0
8501,41501688,GENTLEMAN FARMER,MANHATTAN,40,RIVINGTON STREET,10002,2019,0,1.0
8502,41501822,BLUE HAVEN,MANHATTAN,108,WEST HOUSTON STREET,10012,2019,0,2.0
8503,41502172,DUNKIN' DONUTS,MANHATTAN,19,RECTOR STREET,10006,2018,0,1.0
8504,41502332,EL NUEVO POLLO RESTURANT #2,BRONX,651,MORRIS PARK AVENUE,10462,2018,0,1.0
8505,41502489,ISAACS JAMAICAN CUISINE,BROOKLYN,1060,RUTLAND ROAD,11212,2018,0,1.0
8506,41502489,ISAACS JAMAICAN CUISINE,BROOKLYN,1060,RUTLAND ROAD,11212,2019,0,3.0
8507,41502571,CHIFA RESTAURANT,QUEENS,7320,NORTHERN BOULEVARD,11372,2018,0,2.5
8508,41502571,CHIFA RESTAURANT,QUEENS,7320,NORTHERN BOULEVARD,11372,2019,0,1.0
8509,41502613,OAXACA TAQUERIA,BROOKLYN,250,4 AVENUE,11215,2018,0,1.0
8510,41502640,SMALL KITCHEN,QUEENS,4437,VERNON BOULEVARD,11101,2018,0,2.0
8511,41502643,888 KITCHEN,QUEENS,6092,FLUSHING AVENUE,11378,2018,0,1.0
8512,41502729,ASIAN CHEF,QUEENS,2904,172 STREET,11358,2018,0,2.0
8513,41502750,MICHAEL & PING'S MODERN CHINESE TAKE-OUT,BROOKLYN,437,3 AVENUE,11215,2018,0,1.0
8514,41502750,MICHAEL & PING'S MODERN CHINESE TAKE-OUT,BROOKLYN,437,3 AVENUE,11215,2019,0,1.0
8515,41502775,POPEYES LOUISIANA KITCHEN,QUEENS,4006,MAIN STREET,11354,2018,0,1.0
8516,41502775,POPEYES LOUISIANA KITCHEN,QUEENS,4006,MAIN STREET,11354,2019,0,1.0
8517,41502782,BLUE AGAVE,BROOKLYN,7215,3 AVENUE,11209,2018,0,1.0
8518,41502782,BLUE AGAVE,BROOKLYN,7215,3 AVENUE,11209,2019,0,1.0
8519,41502955,TACOS EL REY,BROOKLYN,3168,CONEY ISLAND AVENUE,11235,2018,0,1.5
8520,41503007,ARGO TEA CAFE,MANHATTAN,75,UNIVERSITY PLACE,10003,2018,0,1.0
8521,41503136,THE HILLS RESTAURANT AND BAR,BROOKLYN,4706,CHURCH AVENUE,11203,2018,0,1.0
8522,41503136,THE HILLS RESTAURANT AND BAR,BROOKLYN,4706,CHURCH AVENUE,11203,2019,0,1.0
8523,41503140,VIP COFFEE,BROOKLYN,6714,BAY PARKWAY,11204,2018,0,1.5
8524,41503140,VIP COFFEE,BROOKLYN,6714,BAY PARKWAY,11204,2019,0,2.0
8525,41503176,CALI AJI CON SABOR RESTAURANT,QUEENS,9815,ASTORIA BOULEVARD,11369,2018,0,1.5
8526,41503209,NYONYA,BROOKLYN,2322,86 STREET,11214,2018,0,1.0
8527,41503209,NYONYA,BROOKLYN,2322,86 STREET,11214,2019,0,1.0
8528,41503428,DUCALE RESTAURANT,QUEENS,1253,150 STREET,11357,2018,0,1.0
8529,41503546,RAYMI/LATIN BEET KITCHEN,MANHATTAN,43,WEST   24 STREET,10010,2018,0,1.0
8530,41503575,YUMMY THAI,MANHATTAN,4959,BROADWAY,10034,2018,0,2.5
8531,41503710,D'ANTIGUA RESTAURANT,QUEENS,8416,NORTHERN BOULEVARD,11372,2018,0,1.0
8532,41503714,MISS KOREA,MANHATTAN,10,WEST   32 STREET,10001,2019,0,2.0
8533,41504220,LE PAIN QUOTIDIEN,MANHATTAN,1271,6 AVENUE,10020,2019,0,1.0
8534,41504235,SAMURAI SUSHI,BROOKLYN,1709,86 STREET,11214,2018,0,1.0
8535,41504405,ECUA POLLOS DELI RESTAURANT,BROOKLYN,1262,MYRTLE AVENUE,11221,2018,0,1.5
8536,41504479,LEVAIN BAKERY,MANHATTAN,2167,FREDERICK DOUGLAS BOULEVARD,10026,2018,0,1.0
8537,41504490,LA FLACA COFFEE SHOP RESTAURANT AND BAR,QUEENS,4217,102 STREET,11368,2018,0,1.0
8538,41504490,LA FLACA COFFEE SHOP RESTAURANT AND BAR,QUEENS,4217,102 STREET,11368,2019,0,1.0
8539,41504498,TASTE DELI AND GRILL,QUEENS,10702,101 AVENUE,11416,2018,0,2.0
8540,41504498,TASTE DELI AND GRILL,QUEENS,10702,101 AVENUE,11416,2019,0,1.0
8541,41504558,WONG GOOD HAND PULL NOODLE,BROOKLYN,5924,8 AVENUE,11220,2019,0,1.0
8542,41504624,THE ORIGINAL SOUPMAN,MANHATTAN,259,WEST   55 STREET,10019,2018,0,1.0
8543,41504648,BLUE SKY,QUEENS,7843,SPRINGFIELD BOULEVARD,11364,2018,0,1.0
8544,41504648,BLUE SKY,QUEENS,7843,SPRINGFIELD BOULEVARD,11364,2019,0,1.0
8545,41504651,CHEN WON DIM SUM & BAKERY,BROOKLYN,2480,86 STREET,11214,2018,0,1.0
8546,41504787,NO.1 KITCHEN,MANHATTAN,265,1 AVENUE,10003,2018,0,1.5
8547,41504873,JOSHUE DELI & JUICE BAR,BRONX,173,WEST BURNSIDE AVENUE,10453,2018,0,1.0
8548,41504873,JOSHUE DELI & JUICE BAR,BRONX,173,WEST BURNSIDE AVENUE,10453,2019,0,1.0
8549,41504877,TU CASA RESTAURANT,QUEENS,3010,STEINWAY STREET,11103,2018,0,4.0
8550,41504943,THEE SEVEN SISTER'S,BROOKLYN,245,RALPH AVENUE,11233,2018,0,1.0
8551,41505165,WINE BAR & RISTORANTE,MANHATTAN,1742,2 AVENUE,10128,2018,0,1.0
8552,41505165,WINE BAR & RISTORANTE,MANHATTAN,1742,2 AVENUE,10128,2019,0,2.0
8553,41505290,ROMEO'S PIZZA,QUEENS,13424,CROSSBAY BOULEVARD,11417,2018,0,1.0
8554,41505301,SOCIETY BILLARDS AND BAR,MANHATTAN,10,EAST   21 STREET,10010,2018,0,1.0
8555,41505331,HOT SHOTZ SPORTS BAR I,STATEN ISLAND,6323,AMBOY ROAD,10309,2018,0,1.0
8556,41505347,WHITE CROSS FISHING CLUB BAR & GRILL,BRONX,750,CLARENCE AVENUE,10465,2018,0,1.0
8557,41505364,NEW HONG CHEONG RESTAURANT,BROOKLYN,143,GREENE AVENUE,11238,2018,0,1.0
8558,41505364,NEW HONG CHEONG RESTAURANT,BROOKLYN,143,GREENE AVENUE,11238,2019,0,1.0
8559,41505368,KING FOOD,MANHATTAN,489,AMSTERDAM AVENUE,10024,2018,0,2.5
8560,41505393,LITE DELITE CAFE (EQUINOX),MANHATTAN,2465,BROADWAY,10025,2019,0,1.0
8561,41505432,BAGEL BISTRO & DINER,STATEN ISLAND,1810,VICTORY BOULEVARD,10314,2018,0,1.5
8562,41505456,DAY BREAK CAFE RESTAURANT,QUEENS,4501,34 AVENUE,11101,2019,0,2.0
8563,41505645,GOOD CHINESE RESTAURANT,BROOKLYN,663,KNICKERBOCKER AVENUE,11221,2018,0,1.5
8564,41505687,CHINA KING RESTAURANT,BRONX,1254,CASTLE HILL AVENUE,10462,2018,0,1.0
8565,41505824,NEW DRAGON,QUEENS,12402,ROCKAWAY BOULEVARD,11420,2018,0,1.0
8566,41505828,SUMA SUSHI,MANHATTAN,964,AMSTERDAM AVENUE,10025,2018,0,1.0
8567,41505885,BOBBY VAN'S GRILL,MANHATTAN,120,WEST   45 STREET,10036,2018,0,1.0
8568,41505961,CARIBBEAN CABANA RESTAURANT & LOUNGE,QUEENS,11602,JAMAICA AVENUE,11418,2018,0,2.5
8569,41505961,CARIBBEAN CABANA RESTAURANT & LOUNGE,QUEENS,11602,JAMAICA AVENUE,11418,2019,0,1.0
8570,41505982,TROPICAL JADE GARDEN RESTAURANT,QUEENS,10801,LIBERTY AVENUE,11419,2018,0,2.5
8571,41505982,TROPICAL JADE GARDEN RESTAURANT,QUEENS,10801,LIBERTY AVENUE,11419,2019,0,1.0
8572,41506337,POPEYES LOUISIANA KITCHEN,QUEENS,14202,ROCKAWAY BOULEVARD,11436,2019,0,1.0
8573,41507371,LE PAIN QUOTIDIEN,MANHATTAN,2,RIVER TERRACE,10282,2019,0,1.0
8574,41507398,GRIFF'S PLACE,STATEN ISLAND,702,NEW DORP LANE,10306,2018,0,1.5
8575,41507398,GRIFF'S PLACE,STATEN ISLAND,702,NEW DORP LANE,10306,2019,0,2.0
8576,41507617,MR. TANG,BROOKLYN,7521,3 AVENUE,11209,2018,0,1.5
8577,41507777,SUSHI YASUDA,MANHATTAN,204,EAST   43 STREET,10017,2018,0,1.5
8578,41507777,SUSHI YASUDA,MANHATTAN,204,EAST   43 STREET,10017,2019,0,1.0
8579,41507901,THE LIVING ROOM,MANHATTAN,123,WASHINGTON STREET,10006,2018,0,2.0
8580,41508109,PURE THAI RESTAURANT,MANHATTAN,766,9 AVENUE,10019,2018,0,3.0
8581,41508109,PURE THAI RESTAURANT,MANHATTAN,766,9 AVENUE,10019,2019,0,1.0
8582,41508160,DUNKIN' DONUTS,MANHATTAN,266,1 AVENUE,10009,2018,0,1.0
8583,41508164,DUNKIN' DONUTS,MANHATTAN,215,1 AVENUE,10003,2018,0,1.0
8584,41508177,TAL BAGELS,MANHATTAN,2446,BROADWAY,10024,2018,0,1.0
8585,41508226,DUNKIN' DONUTS,MANHATTAN,243,9 AVENUE,10001,2018,0,1.0
8586,41508258,BELLA MAMA ROSE,STATEN ISLAND,264,MORNINGSTAR ROAD,10303,2019,0,1.0
8587,41508862,FARINELLA,MANHATTAN,1132,LEXINGTON AVENUE,10075,2018,0,2.0
8588,41508862,FARINELLA,MANHATTAN,1132,LEXINGTON AVENUE,10075,2019,0,1.0
8589,41509061,THE JUNCTION,MANHATTAN,329,LEXINGTON AVENUE,10016,2018,0,1.0
8590,41509130,3 SHEETS SALOON,MANHATTAN,134,WEST    3 STREET,10012,2018,0,1.0
8591,41509250,MASON JAR,MANHATTAN,45,EAST   30 STREET,10016,2018,0,1.5
8592,41509559,NEW FU FAN RESTAURANT,QUEENS,8505,WHITNEY AVENUE,11373,2018,0,1.0
8593,41509586,BONGO,MANHATTAN,395,WEST STREET,10014,2018,0,1.0
8594,41509593,MONA LISA PIZZERIA & RISTORANTE,STATEN ISLAND,839,ANNADALE ROAD,10312,2018,0,1.0
8595,41509784,PEKING KITCHEN II,MANHATTAN,2162,8 AVENUE,10026,2018,0,1.0
8596,41509875,LAKRUWANA SRI LANKA UNDER ONE ROOF,STATEN ISLAND,668,BAY STREET,10304,2018,0,1.0
8597,41509909,BILL'S BAR & BURGER ROCKEFELLER CENTER,MANHATTAN,45,ROCKEFELLER CENTER,10111,2019,0,1.0
8598,41510014,EL CANELAZO BAR RESTAURANT,QUEENS,8004,ROOSEVELT AVENUE,11372,2018,0,1.0
8599,41510014,EL CANELAZO BAR RESTAURANT,QUEENS,8004,ROOSEVELT AVENUE,11372,2019,0,1.0
8600,41510203,MOMO SUSHI,BROOKLYN,43,BOGART STREET,11206,2018,0,1.0
8601,41510203,MOMO SUSHI,BROOKLYN,43,BOGART STREET,11206,2019,0,1.0
8602,41510509,THE THREE MONKEYS,MANHATTAN,236,WEST   54 STREET,10019,2018,0,1.0
8603,41510637,YI LAN HALAL RESTAURANT,QUEENS,4279A,MAIN STREET,11355,2019,0,1.0
8604,41510816,OUTBACK STEAKHOUSE,MANHATTAN,60,WEST   23 STREET,10010,2018,0,3.0
8605,41510816,OUTBACK STEAKHOUSE,MANHATTAN,60,WEST   23 STREET,10010,2019,0,1.0
8606,41510896,PAERDEGAT ATHLETIC CLUB,BROOKLYN,1500,PAERDEGAT AVENUE NORTH,11236,2018,0,2.0
8607,41510896,PAERDEGAT ATHLETIC CLUB,BROOKLYN,1500,PAERDEGAT AVENUE NORTH,11236,2019,0,1.0
8608,41510938,AFTER 8,QUEENS,2587,STEINWAY STREET,11103,2019,0,1.0
8609,41511019,PINE BOX ROCK SHOP,BROOKLYN,12,GRATTAN STREET,11206,2018,0,1.0
8610,41511273,BETTOLONA,MANHATTAN,3143,BROADWAY,10027,2018,0,2.0
8611,41511300,BABYLON,MANHATTAN,208,EAST   34 STREET,10016,2018,0,1.0
8612,41511300,BABYLON,MANHATTAN,208,EAST   34 STREET,10016,2019,0,1.0
8613,41511329,DUNKIN' DONUTS,BROOKLYN,6000,SHORE PARKWAY,11234,2019,0,1.0
8614,41511424,DORIAN CAFE,QUEENS,1001,50 AVENUE,11101,2018,0,1.0
8615,41511427,CULTURE ESPRESSO,MANHATTAN,72,WEST   38 STREET,10018,2018,0,1.0
8616,41511548,BARNES & NOBLE CAFE,BROOKLYN,267,7 AVENUE,11215,2018,0,1.0
8617,41511573,BETTER GOURMET HEALTH KITCHEN,STATEN ISLAND,2333,HYLAN BOULEVARD,10306,2018,0,2.0
8618,41511573,BETTER GOURMET HEALTH KITCHEN,STATEN ISLAND,2333,HYLAN BOULEVARD,10306,2019,0,2.0
8619,41511660,EL ECONOMICO RESTAURANT,BRONX,5589,BROADWAY,10463,2018,0,2.0
8620,41511660,EL ECONOMICO RESTAURANT,BRONX,5589,BROADWAY,10463,2019,0,2.0
8621,41511725,HOME MADE COOKING CAFE,BROOKLYN,504,BRIGHTON BEACH AVENUE,11235,2018,0,1.0
8622,41511775,JING XIN RESTAURANT,BRONX,1023,OGDEN AVENUE,10452,2018,0,1.0
8623,41511781,LE PAIN QUOTIDIEN,MANHATTAN,65,BLEECKER STREET,10012,2018,0,1.0
8624,41511781,LE PAIN QUOTIDIEN,MANHATTAN,65,BLEECKER STREET,10012,2019,0,1.0
8625,41511789,SAVOY BAKERY,BROOKLYN,883,39 STREET,11232,2018,0,1.0
8626,41511789,SAVOY BAKERY,BROOKLYN,883,39 STREET,11232,2019,0,1.0
8627,41512057,LA BERGAMOTE,MANHATTAN,177,9 AVENUE,10011,2019,0,3.0
8628,41512126,LP 'N HARMONY,BROOKLYN,683,GRAND STREET,11211,2018,0,1.0
8629,41512397,TWO GRANDPA'S PIZZA,BRONX,1839,GRAND CONCOURSE,10453,2018,0,1.0
8630,41512587,KAFF KAFE,BROOKLYN,5320,16 AVENUE,11204,2018,0,2.0
8631,41512842,CHECKERS,BROOKLYN,277,BROADWAY,11211,2018,0,1.0
8632,41512842,CHECKERS,BROOKLYN,277,BROADWAY,11211,2019,0,1.0
8633,41512878,LA SLOWTERIA,BROOKLYN,548,COURT STREET,11231,2019,0,1.0
8634,41512888,LASANI RESTAURANT,MANHATTAN,15,WEST   29 STREET,10001,2018,0,1.0
8635,41512888,LASANI RESTAURANT,MANHATTAN,15,WEST   29 STREET,10001,2019,0,1.0
8636,41512966,CHINA WOK,MANHATTAN,454,LENOX AVENUE,10037,2018,0,1.5
8637,41512992,BAY RIDGE DINER,BROOKLYN,8017,5 AVENUE,11209,2018,0,1.0
8638,41512992,BAY RIDGE DINER,BROOKLYN,8017,5 AVENUE,11209,2019,0,1.0
8639,41513074,WB CARIBBEAN RESTAURANT,BROOKLYN,9407,CHURCH AVENUE,11212,2018,0,1.0
8640,41513165,VARIETY BAKERY,QUEENS,8028,NORTHERN BOULEVARD,11372,2018,0,1.0
8641,41513165,VARIETY BAKERY,QUEENS,8028,NORTHERN BOULEVARD,11372,2019,0,2.0
8642,41513313,SCHNITZI,BROOKLYN,5326,NEW UTRECHT AVENUE,11219,2019,0,1.0
8643,41513545,THE FAT RADISH,MANHATTAN,17,ORCHARD STREET,10002,2018,0,2.0
8644,41513747,PRET A MANGER,MANHATTAN,179,BROADWAY,10007,2019,0,1.0
8645,41513756,GREAT WALL RESTAURANT,BRONX,1179,PUGSLEY AVENUE,10472,2018,0,2.0
8646,41513809,MONA LISA,QUEENS,3613,164 STREET,11358,2018,0,2.0
8647,41513849,GRAND GREAT WALL RESTAURANT INC,MANHATTAN,1588,AMSTERDAM AVENUE,10031,2018,0,1.0
8648,41514254,ELIM DELI CAFE,MANHATTAN,851,LEXINGTON AVENUE,10065,2018,0,3.5
8649,41514254,ELIM DELI CAFE,MANHATTAN,851,LEXINGTON AVENUE,10065,2019,0,1.0
8650,41514283,HONG KONG KITCHEN,QUEENS,8446,ELIOT AVENUE,11379,2018,0,1.5
8651,41514395,ESMERALDO BAKERY,MANHATTAN,538,WEST  181 STREET,10033,2019,0,1.0
8652,41514447,EL PAISANO PIZZERIA,BRONX,3444,E TREMONT AVE,10465,2018,0,1.0
8653,41514541,ATLANTIC GRILL WEST,MANHATTAN,49,WEST   64 STREET,10023,2018,0,1.0
8654,41514541,ATLANTIC GRILL WEST,MANHATTAN,49,WEST   64 STREET,10023,2019,0,1.0
8655,41514631,PRONTO PIZZA,BROOKLYN,139,COURT STREET,11201,2018,0,1.0
8656,41514706,FRIED DUMPLING JIE JIE SHENG,QUEENS,4004,UNION STREET,11354,2018,0,2.5
8657,41514880,DON PANCHO'S STEAK HOUSE,BRONX,43,BRUCKNER BOULEVARD,10454,2018,0,1.5
8658,41514976,LUCID CAFE,MANHATTAN,311,LEXINGTON AVENUE,10016,2018,0,1.0
8659,41515015,TAGLIARE PIZZA  DELTA TERMINAL,QUEENS,0,LAGUARDIA AIRPORT,11369,2018,0,1.0
8660,41515019,BISOUX RESTAURANT,QUEENS,0,LAGUARDIA AIRPORT,11369,2018,0,1.0
8661,41515019,BISOUX RESTAURANT,QUEENS,0,LAGUARDIA AIRPORT,11369,2019,0,1.0
8662,41515470,NARUTO RAMEN,BROOKLYN,276,5 AVENUE,11215,2018,0,2.5
8663,41515470,NARUTO RAMEN,BROOKLYN,276,5 AVENUE,11215,2019,0,1.0
8664,41515501,GEORGES LUNCHEONETTE,BROOKLYN,2157,UTICA AVENUE,11234,2018,0,2.0
8665,41515513,PARK AVENUE WINTER,MANHATTAN,360,PARK AVENUE SOUTH,10010,2018,0,1.0
8666,41515676,KYOTO,BROOKLYN,115,SMITH STREET,11201,2018,0,1.0
8667,41515676,KYOTO,BROOKLYN,115,SMITH STREET,11201,2019,0,1.0
8668,41515681,KEE WANG RESTAURANT,BRONX,2129,VALENTINE AVENUE,10457,2018,0,1.0
8669,41515691,ANDRE'S HUNGARIAN STRUDELS & PASTRIES,MANHATTAN,1049,1 AVENUE,10022,2018,0,1.0
8670,41515853,BISOUX MARKET/WORLD BEAN,QUEENS,0,LAGUARDIA AIRPORT,11369,2018,0,1.0
8671,41515855,AVE NIDA,MANHATTAN,25,AVENUE B,10009,2018,0,2.5
8672,41515868,BAR BRACE,QUEENS,0,LAGUARDIA AIRPORT,11369,2018,0,1.0
8673,41515868,BAR BRACE,QUEENS,0,LAGUARDIA AIRPORT,11369,2019,0,1.0
8674,41516054,CAFE MAGGIO,MANHATTAN,555,EAST 90TH ST,10128,2018,0,1.0
8675,41516309,GREAT WALL KITCHEN,BRONX,991,PROSPECT AVENUE,10459,2019,0,1.0
8676,41516545,CENTRO DE BIENESTAR DAYSI,QUEENS,8778,169 STREET,11432,2018,0,1.0
8677,41516689,THE JUICE BAR,STATEN ISLAND,2655,RICHMOND AVENUE,10314,2018,0,1.0
8678,41516689,THE JUICE BAR,STATEN ISLAND,2655,RICHMOND AVENUE,10314,2019,0,1.0
8679,41516864,MISO SUSHI,BROOKLYN,40,MAIN STREET,11201,2018,0,1.0
8680,41516864,MISO SUSHI,BROOKLYN,40,MAIN STREET,11201,2019,0,2.0
8681,41517086,GIUSEPPINA'S BRICK OVEN,BROOKLYN,691,6 AVENUE,11215,2018,0,2.0
8682,41517331,FIVE GUYS FAMOUS BURGERS AND FRIES,MANHATTAN,316,WEST   34 STREET,10001,2018,0,1.0
8683,41517331,FIVE GUYS FAMOUS BURGERS AND FRIES,MANHATTAN,316,WEST   34 STREET,10001,2019,0,1.0
8684,41517801,CHINA GARDEN RESTAURANT,BROOKLYN,1157,BROADWAY,11221,2019,0,1.0
8685,41518692,JR GOURMET DELI & PRODUCE,BRONX,2045,BARTOW AVENUE,10475,2018,0,1.0
8686,41519256,BENJYS KOSHER PIZZA & DAIRY RESTAURANT,QUEENS,7272,MAIN STREET,11367,2019,0,1.0
8687,41519334,ICE CREAM CENTER & CAFE,BROOKLYN,4511,13 AVENUE,11219,2018,0,1.0
8688,41519373,BUNGALO,QUEENS,3203,BROADWAY,11106,2018,0,2.0
8689,41519373,BUNGALO,QUEENS,3203,BROADWAY,11106,2019,0,1.0
8690,41519401,AGAVE DELI GROCERY,BROOKLYN,252,KINGS HIGHWAY,11223,2018,0,1.0
8691,41519403,BROOKLYN WINERY,BROOKLYN,213,NORTH    8 STREET,11211,2018,0,1.0
8692,41519403,BROOKLYN WINERY,BROOKLYN,213,NORTH    8 STREET,11211,2019,0,1.0
8693,41519432,SAN MATTEO PIZZA ESPRESSO BAR,MANHATTAN,1739,2 AVENUE,10128,2018,0,1.0
8694,41519582,CHINA KING,STATEN ISLAND,14,BRADLEY AVENUE,10314,2018,0,1.0
8695,41519587,BLIND BARBER,MANHATTAN,339,EAST 10 STREET,10009,2018,0,4.0
8696,41519679,RIVERDALE SECOND HELPING,BRONX,3532,JOHNSON AVENUE,10463,2018,0,3.0
8697,41519681,FIGURA SALUDABLE,QUEENS,9208,173 STREET,11433,2018,0,1.0
8698,41519688,TOASTIES,MANHATTAN,148,WEST   49 STREET,10019,2018,0,1.5
8699,41519688,TOASTIES,MANHATTAN,148,WEST   49 STREET,10019,2019,0,1.0
8700,41519860,LALLISSE,MANHATTAN,161,LEXINGTON AVENUE,10016,2018,0,1.0
8701,41519872,SUBWAY,MANHATTAN,563,LENOX AVENUE,10037,2018,0,1.0
8702,41519872,SUBWAY,MANHATTAN,563,LENOX AVENUE,10037,2019,0,1.0
8703,41519888,NONO,QUEENS,4223,BELL BOULEVARD,11361,2019,0,1.0
8704,41519961,MORINI OSTERIA ROMAGNOLA,MANHATTAN,218,LAFAYETTE STREET,10012,2018,0,2.0
8705,41520417,INDUSTRY,MANHATTAN,355,WEST   52 STREET,10019,2018,0,1.0
8706,41520417,INDUSTRY,MANHATTAN,355,WEST   52 STREET,10019,2019,0,2.0
8707,41520477,SABOR A MEXICO TAQUERIA,MANHATTAN,160,1 AVENUE,10009,2018,0,1.0
8708,41520477,SABOR A MEXICO TAQUERIA,MANHATTAN,160,1 AVENUE,10009,2019,0,1.0
8709,41520610,BAREBURGER,MANHATTAN,535,LAGUARDIA PLACE,10012,2018,0,1.6666666666666667
8710,41520658,V-NAM CAFE,MANHATTAN,18-20,1 AVENUE,10009,2018,0,1.5
8711,41520658,V-NAM CAFE,MANHATTAN,18-20,1 AVENUE,10009,2019,0,2.0
8712,41520756,BAKE & THINGS RESTAURANT,BROOKLYN,1489,FLATBUSH AVENUE,11210,2018,0,1.0
8713,41520844,POP'S COFFEE DINER,QUEENS,4429B,KISSENA BOULEVARD,11355,2018,0,2.0
8714,41520844,POP'S COFFEE DINER,QUEENS,4429B,KISSENA BOULEVARD,11355,2019,0,2.0
8715,41520872,KIKU SUSHI,BROOKLYN,453,7 AVENUE,11215,2019,0,1.0
8716,41520990,WORLD BEAN,QUEENS,0,LAGUARDIA AIRPORT,11369,2018,0,1.0
8717,41520990,WORLD BEAN,QUEENS,0,LAGUARDIA AIRPORT,11369,2019,0,1.0
8718,41521154,LE PAIN QUOTIDIEN,MANHATTAN,52,9 AVENUE,10011,2018,0,1.0
8719,41521154,LE PAIN QUOTIDIEN,MANHATTAN,52,9 AVENUE,10011,2019,0,1.0
8720,41521159,CITY SANDWICH,MANHATTAN,649,9 AVENUE,10036,2018,0,1.3333333333333333
8721,41521260,FIVE GUYS FAMOUS BURGERS AND FRIES,QUEENS,6122,188 STREET,11365,2018,0,1.0
8722,41521360,PARIS BAGUETTE,MANHATTAN,6,WEST   32 STREET,10001,2018,0,2.5
8723,41521807,SARGE'S,MANHATTAN,548,3 AVENUE,10016,2018,0,1.0
8724,41521810,VIVE LA CREPE!,MANHATTAN,51,SPRING STREET,10012,2019,0,2.0
8725,41522082,LINCOLN RISTORANTE,MANHATTAN,142,WEST   65 STREET,10023,2018,0,1.0
8726,41522082,LINCOLN RISTORANTE,MANHATTAN,142,WEST   65 STREET,10023,2019,0,1.0
8727,41522258,"SUBWAY, PIZZA & BURGER UR WAY",BROOKLYN,528,CLARKSON AVENUE,11203,2018,0,1.0
