,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
25536,50075522,IRIE SPICE JAMAICAN RESTAURANT & BAKERY,2018,2.0,1863 PITKIN AVE BROOKLYN NY 11212
25537,50075523,Joyo Asian Restaurant,2018,1.0,7917 MYRTLE AVE QUEENS NY 11385
25538,50075526,BOULEVARD HERO DELI & GRILL,2018,1.0,14924 GUY R BREWER BLVD QUEENS NY 11434
25541,50075543,FOO HING KITCHEN,2018,1.5,2706 3RD AVE BRONX NY 10454
25543,50075547,ASMAU RESTAURANT,2018,1.0,1460A BOSTON RD BRONX NY 10460
25544,50075552,LENNY'S PIZZA,2018,2.0,1845 NOSTRAND AVE BROOKLYN NY 11226
25545,50075559,DUMBO HOUSE,2018,1.0,55 WATER ST BROOKLYN NY 11201
25547,50075574,XIN BAO,2018,2.0,13742 GUY R BREWER BLVD QUEENS NY 11434
25549,50075575,TETE A TETE,2018,1.0,2601 E 14TH ST BROOKLYN NY 11235
25550,50075583,PINKBERRY,2018,1.0,161 7TH AVE BROOKLYN NY 11215
25551,50075590,AMADEUS RESTAURANT,2018,1.0,2481 RICHMOND RD STATEN ISLAND NY 10306
25552,50075593,SUMELA TO GO,2018,1.5,145 COURT ST BROOKLYN NY 11201
25553,50075597,ODDFELLOWS,2018,3.0,55 E HOUSTON ST MANHATTAN NY 10012
25555,50075608,LUCHADORES,2018,2.0,87 SOUTH ST MANHATTAN NY 10038
25557,50075619,PAPA JOHN'S,2018,1.0,8 SUTTER AVE BROOKLYN NY 11212
25558,50075625,AUNT ROSIE'S/NIFOROS COFFEE SHOP,2018,2.0,4357 11TH ST QUEENS NY 11101
25559,50075628,PAPA JOHN'S,2018,1.0,1915 NOSTRAND AVE BROOKLYN NY 11226
25560,50075633,PAPA JOHN'S,2018,1.0,604 GRAND ST BROOKLYN NY 11211
25561,50075634,SWEET ROAD BEVS,2018,1.0,103 N 3RD ST BROOKLYN NY 11249
25563,50075656,SETSUGEKKA,2018,1.0,74 E 7TH ST MANHATTAN NY 10003
25564,50075658,PEKING CHINESE RESTAURANT,2018,1.0,14106 NORTHERN BLVD QUEENS NY 11354
25566,50075659,DON TACO MEXICAN CUISINE,2018,3.0,4321 BROADWAY MANHATTAN NY 10033
25567,50075661,TUCK SHOP,2018,1.0,570 LEXINGTON AVE MANHATTAN NY 10022
25568,50075666,NO 1 CHINESE RESTAURANT,2018,1.0,3706 THIRD AVE BRONX NY 10456
25569,50075668,NEW ASIA,2018,2.0,666 AMSTERDAM AVE MANHATTAN NY 10025
25571,50075669,SUGAR BOY BAKERY II,2018,1.0,5595 BROADWAY BRONX NY 10463
25573,50075670,NEW GOLDEN CHOPSTICKS,2018,1.0,77 PEARL ST MANHATTAN NY 10004
25574,50075680,CAFE LUKA,2018,1.0,1317 1ST AVE MANHATTAN NY 10021
25576,50075701,THE EMPANADA SPOT,2018,2.0,6109 SPRINGFIELD BLVD QUEENS NY 11364
25577,50075705,LA TRANQUILITE RESTAURANT INC,2018,1.0,9128 AVENUE L BROOKLYN NY 11236
25579,50075717,HUNGRY GHOST,2018,1.0,721 METROPOLITAN AVE BROOKLYN NY 11211
25580,50075718,SUSTAINTABLE,2018,1.0,110 MOORE ST BROOKLYN NY 11206
25582,50075724,PAPA JOHN'S,2018,1.0,9411 ROCKAWAY BLVD QUEENS NY 11417
25583,50075726,PAPA JOHN'S,2018,1.0,215 WINTHROP ST BROOKLYN NY 11225
25584,50075728,PAPA JOHN'S,2018,1.6666666666666667,529 STANLEY AVE BROOKLYN NY 11207
25585,50075731,BROOKLYN BARISTA,2018,1.0,880 WYCKOFF AVE BROOKLYN NY 11237
25589,50075742,PINKBERRY,2018,2.0,1577 2ND AVE MANHATTAN NY 10028
25591,50075751,GRAN CAFFE DE MARTINI,2018,1.0,609 VANDERBILT AVE BROOKLYN NY 11238
25593,50075754,KIDDIE CAKES,2018,1.0,6378 AMBOY RD STATEN ISLAND NY 10309
25594,50075758,TACO BELL CANTINA,2018,1.0,880 RIVER AVE BRONX NY 10452
25595,50075759,TACO BELL CANTINA,2018,1.0,491 NOSTRAND AVE BROOKLYN NY 11216
25596,50075763,FALGUNI FAMILY RESTAURANT,2018,2.0,1326 NEWKIRK AVE BROOKLYN NY 11230
25597,50075764,EL MEXICANO RESTAURANTE & CAFE,2018,1.0,142 W 9TH ST BROOKLYN NY 11231
25599,50075775,FANTASY RICEROLL,2018,2.0,9 BAY 22ND ST BROOKLYN NY 11214
25601,50075776,D ORIGINAL HOT ON THE SPOT,2018,1.0,10817 LIBERTY AVE QUEENS NY 11419
25602,50075787,AU BON PAIN (GRAB N GO),2018,1.0,560 W 168TH ST MANHATTAN NY 10032
25603,50075788,FLIGHT 151,2018,2.0,151 8TH AVE MANHATTAN NY 10011
25605,50075794,CROWN FRIED CHICKEN,2018,2.0,1519 FULTON ST BROOKLYN NY 11216
25606,50075796,COMMUNITY HOUSE,2018,1.0,10119 ROCKAWAY BEACH BLVD QUEENS NY 11694
25607,50075808,SHERIDAN MARKET,2018,1.0,191 E 161ST ST BRONX NY 10451
25609,50075822,2 BROS PIZZA,2018,1.0,207 E FORDHAM RD BRONX NY 10458
25611,50075824,CARIBBEAN STARR,2018,1.0,280 LENOX AVE MANHATTAN NY 10027
25614,50075836,DOMINO'S,2018,1.0,1789 VICTORY BLVD STATEN ISLAND NY 10314
25616,50075837,DOMINO'S,2018,2.0,3902 RICHMOND AVE STATEN ISLAND NY 10312
25617,50075839,DOMINO'S,2018,2.0,1300 HYLAN BLVD STATEN ISLAND NY 10305
25619,50075843,DOMINO'S,2018,1.0,1430 RICHMOND AVE STATEN ISLAND NY 10314
25620,50075844,EAST OCEAN BUFFET,2018,1.0,1778 86TH ST BROOKLYN NY 11214
25622,50075855,SHANG HAI KING,2018,1.0,8622 BROADWAY QUEENS NY 11373
25623,50075856,GRADE A GRILL & CAFE,2018,2.0,3223 JUNCTION BLVD QUEENS NY 11369
25625,50075858,MARKIE B'S,2018,1.0,18909 JAMAICA AVE QUEENS NY 11423
25626,50075859,WELL PLATED,2018,2.0,4 TIMES SQ MANHATTAN NY 10036
25628,50075870,FIREHOUSE SUBS,2018,1.0,9015 QUEENS BLVD QUEENS NY 11373
25631,50075875,Azuri,2018,1.5,465 W 51ST ST MANHATTAN NY 10019
25632,50075877,AJI SUSHI & THAI,2018,3.0,201 5TH AVE BROOKLYN NY 11217
25634,50075887,BOXERS NYC,2018,2.0,1664 3RD AVE MANHATTAN NY 10128
25635,50075888,SIMO PIZZA,2018,1.0,90 GANSEVOORT ST MANHATTAN NY 10014
25636,50075893,SIMPLE,2018,1.0,311 ATLANTIC AVE BROOKLYN NY 11201
25637,50075896,SOL SIPS BITES AND BEVS,2018,1.0,203 WILSON AVE BROOKLYN NY 11237
25638,50075900,A & A BAKE AND DOUBLE SHOP,2018,1.0,1337 FULTON ST BROOKLYN NY 11216
25639,50075902,VOYAGER ESPRESSO,2018,1.0,110 WILLIAM ST MANHATTAN NY 10038
25640,50075906,LE PRIVE,2018,1.0,626 10TH AVE MANHATTAN NY 10036
25641,50075911,HALAL RESTAURANT,2018,1.0,1168 FULTON ST BROOKLYN NY 11216
25642,50075917,SUBWAY STORE #30214,2018,2.0,9558 QUEENS BLVD QUEENS NY 11374
25644,50075920,PAN RICO AMBATENO,2018,2.0,200 WYCKOFF AVE BROOKLYN NY 11237
25645,50075928,BAGUETTE EXPRESS II,2018,1.0,250 KINGSTON AVE BROOKLYN NY 11213
25646,50075946,EM STAR CAFE,2018,1.0,19 DIVISION ST MANHATTAN NY 10002
25648,50075962,CHAMPION PIZZA,2018,1.0,17 CLEVELAND PL MANHATTAN NY 10012
25650,50075965,PAPA JOHN'S PIZZA,2018,2.0,8953 FRANCIS LEWIS BLVD QUEENS NY 11427
25651,50075966,CHATIME CAFE,2018,1.0,5912 KISSENA BLVD QUEENS NY 11355
25653,50075973,MADAME POUPON,2018,1.0,387A NOSTRAND AVE BROOKLYN NY 11216
25654,50075990,SAUCE PIZZERIA,2018,1.0,345 E 12TH ST MANHATTAN NY 10003
25655,50076000,ONE TEA GROUP,2018,3.0,13637 ROOSEVELT AVE QUEENS NY 11354
25657,50076005,CONCESSION 105,2018,1.0,1 E 161ST ST BRONX NY 10451
25658,50076009,CHARLIE'S PLACE,2018,1.0,1960 MADISON AVE MANHATTAN NY 10035
25659,50076018,TOMMY BAHAMAS MARLIN BAR,2018,1.0,1 E 161ST ST BRONX NY 10451
25660,50076019,DA-VILLLE FISH FRY,2018,1.0,446 MOTHER GASTON BLVD BROOKLYN NY 11212
25661,50076035,JUNGO SUSHI,2018,2.0,4811 43RD AVE QUEENS NY 11104
25663,50076040,GREAT WALL CHINESE RESTAURANT,2018,1.5,10437 QUEENS BLVD QUEENS NY 11375
25664,50076070,Bellini,2018,1.0,33 PECK SLIP MANHATTAN NY 10038
25665,50076073,LA ABUELITA,2018,1.3333333333333333,9006 JAMAICA AVE QUEENS NY 11421
25667,50076083,KUNG FU TEA,2018,1.0,28 SAINT MARKS PL MANHATTAN NY 10003
25669,50076090,GYRO BBQ FRIED CHICKEN,2018,1.0,3680 NOSTRAND AVE BROOKLYN NY 11229
25670,50076091,GATA THAI KITCHEN,2018,1.0,3041 AVENUE V BROOKLYN NY 11229
25671,50076096,SPICY SHALLOT,2018,2.0,7701 WOODSIDE AVE QUEENS NY 11373
25672,50076098,NAMASTE,2018,1.0,1448 1ST AVE MANHATTAN NY 10021
25673,50076100,KENNEDY FRIED CHICKEN,2018,2.0,8770 PARSONS BLVD QUEENS NY 11432
25676,50076111,OK CANAAN,2018,2.0,4318 MAIN ST QUEENS NY 11355
25678,50076114,MIYAKO,2018,1.0,642 AMSTERDAM AVE MANHATTAN NY 10025
25679,50076122,EAT CLUB INC,2018,1.0,260 W 39TH ST MANHATTAN NY 10018
25680,50076126,POKE NOM,2018,1.0,2145 86TH ST BROOKLYN NY 11214
25682,50076131,DUNKIN DONUTS,2018,1.0,200 BROADWAY MANHATTAN NY 10038
25684,50076132,MARCY & MYRTLE 2 INC.,2018,2.0,101 N 10TH ST BROOKLYN NY 11249
25686,50076140,AMERICAN VEGAN,2018,2.0,612 VANDERBILT AVE BROOKLYN NY 11238
25688,50076141,UNCLE LOUIE G'S ITALIAN ICE,2018,1.0,30 GIFFORDS LN STATEN ISLAND NY 10308
25689,50076144,DI AN DI,2018,1.0,68 GREENPOINT AVE BROOKLYN NY 11222
25690,50076145,MR DRE KITCHEN BAR,2018,1.0,12207 15TH AVE QUEENS NY 11356
25691,50076149,SUBWAY,2018,1.0,3108 30TH AVE QUEENS NY 11102
25692,50076160,ALO YOGA LLC,2018,1.0,96 SPRING ST MANHATTAN NY 10012
25693,50076162,CHINA GARDEN & WING STOP,2018,1.5,16560 BAISLEY BLVD QUEENS NY 11434
25694,50076167,SCOPA,2018,1.0,191 7TH AVE MANHATTAN NY 10011
25695,50076171,DOMINO'S PIZZA,2018,1.0,886 DEKALB AVE BROOKLYN NY 11221
25696,50076174,THAIS NEW YORK,2018,2.0,1750 2ND AVE MANHATTAN NY 10128
25697,50076180,THE PICNIC BASKET,2018,1.0,805 3RD AVE MANHATTAN NY 10022
25698,50076185,AVOCADO,2018,3.0,4342 AMBOY RD STATEN ISLAND NY 10312
25699,50076188,IZAKAYA JURAKU,2018,2.0,121 LUDLOW ST MANHATTAN NY 10002
25701,50076215,BERGEN BAGELS,2018,1.0,557 FLATBUSH AVE BROOKLYN NY 11225
25703,50076218,DUNKIN DONUTS,2018,1.0,3402 UNION ST QUEENS NY 11354
25704,50076221,Dunkin' Donuts/Baskin Robbins,2018,1.0,13210 14TH AVE QUEENS NY 11356
25705,50076225,MR. GREEN,2018,1.0,15836 CROSSBAY BLVD QUEENS NY 11414
25706,50076227,WO HOP KITCHEN,2018,2.0,3150 FULTON ST BROOKLYN NY 11208
25707,50076228,WAH SING RESTAURANT,2018,1.0,143 ROCKAWAY AVE BROOKLYN NY 11233
25709,50076236,YUMMY KOSHER GRILL,2018,2.0,1519 AVENUE J BROOKLYN NY 11230
25710,50076237,ME BAKERY,2018,1.0,19502 47TH AVE QUEENS NY 11358
25711,50076238,TEA SHOP AND BAKERY,2018,1.0,6109 UTOPIA PKWY QUEENS NY 11365
25713,50076255,POKEBAB,2018,1.0,2047A BROADWAY MANHATTAN NY 10023
25714,50076259,BANHMIGOS,2018,1.0,178 LINCOLN PL BROOKLYN NY 11217
25715,50076263,SUBWAY,2018,2.0,27106 UNION TPKE QUEENS NY 11040
25717,50076268,STAR CAFE & BAKERY,2018,1.0,1251 FULTON ST BROOKLYN NY 11216
25719,50076284,Uncle Louie Gs Italian Ice & Ice Cream,2018,1.0,3316 AMBOY RD STATEN ISLAND NY 10306
25720,50076290,TORO LOCO,2018,2.0,15 STONE ST MANHATTAN NY 10004
25723,50076292,1 QUETZAL,2018,2.0,7210 NEW UTRECHT AVE BROOKLYN NY 11228
25724,50076301,FIORE 227,2018,2.0,227 MANSION AVE STATEN ISLAND NY 10308
25725,50076302,PAPA JOHNS,2018,1.0,2241 WESTCHESTER AVE BRONX NY 10462
25726,50076316,ATMOSPHERE ESSENTIALS,2018,1.0,7481 AMBOY RD STATEN ISLAND NY 10307
25727,50076319,LAN TING HOT POT BBQ,2018,1.0,705 59TH ST BROOKLYN NY 11220
25728,50076321,C TEA,2018,2.0,52 KENMARE ST MANHATTAN NY 10012
25729,50076330,W B PIZZA RESTAURANT,2018,1.0,5727 61ST ST QUEENS NY 11378
25730,50076334,DUNKIN,2018,1.0,1104 LEXINGTON AVE MANHATTAN NY 10075
25731,50076335,BEACH CAFE,2018,1.0,2001 ORIENTAL BLVD BROOKLYN NY 11235
25732,50076337,ANEMOS,2018,3.0,4115 34TH AVE QUEENS NY 11101
25733,50076340,DUNKIN DOUNUTS,2018,1.0,2 W 14TH ST MANHATTAN NY 10011
25734,50076349,BIG CHEESE PIZZA NO. 2,2018,1.0,1807 ARCHER ST BRONX NY 10460
25735,50076350,MADISON ST PIZZA,2018,1.0,223 MADISON ST MANHATTAN NY 10002
25736,50076369,JOE COFFEE COMPANY,2018,1.0,271 1/2 AMSTERDAM AVE MANHATTAN NY 10023
25738,50076386,IMPERIAL CAFE,2018,1.3333333333333333,2133A WILLIAMSBRIDGE RD BRONX NY 10461
25740,50076388,LILY BLOOM,2018,1.0,8614 5TH AVE BROOKLYN NY 11209
25741,50076393,IMPROMPTU BAR AND GRILL,2018,3.0,20103 MURDOCK AVE QUEENS NY 11412
25742,50076399,TOUS LES JOURS,2018,2.0,6003 8TH AVE BROOKLYN NY 11220
25743,50076432,CHARACTERS KTV,2018,1.3333333333333333,6117 20TH AVE BROOKLYN NY 11204
25744,50076434,West Place,2018,1.0,1288 AMSTERDAM AVE MANHATTAN NY 10027
25745,50076435,QUE RICO POLLO,2018,1.0,46 SAINT NICHOLAS AVE MANHATTAN NY 10026
25747,50076442,MADISON BARREL RESTAURANT,2018,1.0,766 SENECA AVE QUEENS NY 11385
25748,50076470,TARTINERY,2018,2.0,90 PARK AVE MANHATTAN NY 10016
25751,50076475,NEEROB RESTAURANT,2018,1.0,2096 STARLING AVE BRONX NY 10462
25752,50076477,CROWN FRIED CHICKEN,2018,2.0,18803 JAMAICA AVE QUEENS NY 11423
25754,50076479,ESS & BENTCH,2018,1.0,313 KINGSTON AVE BROOKLYN NY 11213
25755,50076481,TASTALU PANINI,2018,1.0,75 9TH AVE MANHATTAN NY 10011
25756,50076485,ABBRACADABRA MAGIC DELI,2018,2.0,190 KNICKERBOCKER AVE BROOKLYN NY 11237
25758,50076500,ATOMIX,2018,1.0,104 E 30TH ST MANHATTAN NY 10016
25759,50076502,FUEL GRILL,2018,1.0,112 W 38TH ST MANHATTAN NY 10018
25761,50076516,LEAF,2018,2.0,1161 MYRTLE AVE BROOKLYN NY 11206
25762,50076528,MINETTA TAVERN,2018,1.0,113 MACDOUGAL ST MANHATTAN NY 10012
25763,50076533,MACUMBA,2018,1.0,18435 JAMAICA AVE QUEENS NY 11423
25764,50076534,FALAFEL TANAMI,2018,2.0,1305 E 17TH ST BROOKLYN NY 11230
25766,50076537,PATMAR BAKE SHOP,2018,1.0,22310 S CONDUIT AVE QUEENS NY 11413
25767,50076550,ISABELA'S MEXICAN RESTAURANT,2018,1.0,4412 4TH AVE BROOKLYN NY 11220
25768,50076557,O2 K-BBQ,2018,1.0,4553 BELL BLVD QUEENS NY 11361
25770,50076558,GOLDEN PALACE SEAFOOD RESTAURANT,2018,2.0,1619 86TH ST BROOKLYN NY 11214
25771,50076562,CARL'S JR,2018,1.0,500 CLARKSON AVE BROOKLYN NY 11203
25772,50076575,LOUISIANA CHICKEN,2018,2.0,870 REMSEN AVE BROOKLYN NY 11236
25773,50076577,BROOKLYN PIZZA MASTERS,2018,1.0,1055 1ST AVE MANHATTAN NY 10022
25774,50076587,GOGI GRILL,2018,2.0,599 6TH AVE MANHATTAN NY 10011
25776,50076589,ME-DO DESSERTS,2018,2.0,3 BAY 25TH ST BROOKLYN NY 11214
25777,50076590,BEYOND SUSHI,2018,1.0,215 MULBERRY ST MANHATTAN NY 10012
25778,50076598,JOE ASIAN & SUSHI,2018,3.0,3319 36TH AVE QUEENS NY 11106
25779,50076600,AUTENTICO TACOS AL SUADERO,2018,1.0,8721 ROOSEVELT AVE QUEENS NY 11372
25780,50076611,CLOUD 9 CREPES,2018,3.0,434 MARCUS GARVEY BLVD BROOKLYN NY 11221
25781,50076639,YIFANG TAIWAN FRUIT TEA,2018,2.0,13515 40TH RD QUEENS NY 11354
25782,50076640,MARKETTA,2018,2.0,2344 ARTHUR AVE BRONX NY 10458
25784,50076652,SUNSET DINER,2018,1.5,593 MEEKER AVE BROOKLYN NY 11222
25785,50076656,BUNNY,2018,2.0,449 NOSTRAND AVE BROOKLYN NY 11216
25786,50076665,PETEE'S CAFE,2018,1.0,505 MYRTLE AVE BROOKLYN NY 11205
25788,50076675,ELIM BISTRO,2018,1.0,11 PARK PL MANHATTAN NY 10007
25790,50076680,ZYARA RESTAURANT,2018,1.5,2553 STEINWAY ST QUEENS NY 11103
25792,50076681,LHASA FRESH FOOD,2018,1.0,3750 74TH ST QUEENS NY 11372
25794,50076692,PEPPERCORN KITCHEN,2018,1.0,11 WAVERLY PL MANHATTAN NY 10003
25795,50076693,KENNEDY FRIED CHICKEN,2018,1.0,411 UTICA AVE BROOKLYN NY 11213
25796,50076694,CROWNE PLAZA JFK,2018,2.0,13810 135TH AVE QUEENS NY 11436
25798,50076740,VIV THAI RESTAURANT,2018,1.0,717 9TH AVE MANHATTAN NY 10019
25799,50076747,MILLIE'S OF STATEN ISLAND,2018,2.0,185 BRICKTOWN WAY STATEN ISLAND NY 10309
25800,50076759,KODAWARI,2018,1.0,100 FORSYTH ST MANHATTAN NY 10002
25802,50076760,HAPISGAH,2018,1.0,14725 UNION TPKE QUEENS NY 11367
25803,50076761,IKINARI STEAK,2018,1.0,243 W 54TH ST MANHATTAN NY 10019
25804,50076767,BOIL BOIL ROOM,2018,2.0,1000 8TH AVE MANHATTAN NY 10019
25806,50076770,CHEF TORIBIO RESTAURANT,2018,2.0,446 WILSON AVE BROOKLYN NY 11221
25808,50076775,POKE CITY,2018,1.3333333333333333,80 LIVINGSTON ST BROOKLYN NY 11201
25809,50076776,La Hacienda De Don Julio,2018,3.0,4012 QUEENS BLVD QUEENS NY 11104
25812,50076779,CENTENARIO BAR & RESTAURANT,2018,3.0,400 CLAREMONT PKWY BRONX NY 10457
25814,50076789,MOFONGUITO.COM,2018,1.0,678 ALLERTON AVE BRONX NY 10467
25815,50076792,COFFEE & GREEN,2018,1.0,2106 36TH AVE QUEENS NY 11106
25818,50076799,STARBUCKS,2018,1.0,157 LAFAYETTE ST MANHATTAN NY 10013
25819,50076806,JESUS TACO,2018,2.0,501 W 145TH ST MANHATTAN NY 10031
25820,50076825,HAPPY YOGURT GARDEN,2018,1.0,7102 13TH AVE BROOKLYN NY 11228
25821,50076836,B MVMNT,2018,3.0,114 STANTON ST MANHATTAN NY 10002
25822,50076844,YO YO FRITAILLE,2018,3.0,2811 GLENWOOD RD BROOKLYN NY 11210
25824,50076854,CANAVE,2018,1.0,4716 BROADWAY MANHATTAN NY 10040
25828,50076867,DAUNGDEE THAI,2018,1.0,378 METROPOLITAN AVE BROOKLYN NY 11211
25830,50076870,WESTSIDE WOK-KONATA SUSHI BAR,2018,2.0,691 AMSTERDAM AVE MANHATTAN NY 10025
25833,50076878,ANTIQUE CAFE,2018,1.0,150 E 58TH ST MANHATTAN NY 10155
25834,50076879,DENGJI III,2018,1.0,13620 ROOSEVELT AVE QUEENS NY 11354
25835,50076881,AT NINE RESTAURANT & BAR,2018,2.0,592 9TH AVE MANHATTAN NY 10036
25836,50076883,CHINA NO. 1 CHINESE RESTAURANT,2018,1.0,9602 CHURCH AVE BROOKLYN NY 11212
25837,50076892,LA SELVA BAR & RESTAURANT,2018,2.0,9402 80TH ST QUEENS NY 11416
25840,50076912,LOOSE LEAF,2018,1.0,2810 23RD AVE QUEENS NY 11105
25841,50076919,YOGURT LA CREPE,2018,2.0,2902 DITMARS BLVD QUEENS NY 11105
25842,50076931,CORONA GREAT CHINA,2018,1.0,5421 5TH AVE BROOKLYN NY 11220
25843,50076936,BIG NICK'S PIZZA / GYROSHOP,2018,1.0,70 W 71ST ST MANHATTAN NY 10023
25844,50076942,ROLLING COW,2018,1.0,5100 KINGS PLZ BROOKLYN NY 11234
25845,50076943,THE BUTCHER'S DAUGHTER,2018,2.0,271 METROPOLITAN AVE BROOKLYN NY 11211
25846,50076945,LUCKY PICKLE DUMPLING CO,2018,1.0,513 AMSTERDAM AVE MANHATTAN NY 10024
25848,50076950,ELDERGREENE,2018,1.0,160 FRANKLIN ST BROOKLYN NY 11222
25849,50076954,FULTON HALL,2018,1.0,250 ASHLAND PL BROOKLYN NY 11217
25850,50076959,KAHVE,2018,2.0,786 9TH AVE MANHATTAN NY 10019
25851,50076965,SINGH'S DELI & PIZZA,2018,2.0,2616 OCEAN PKWY BROOKLYN NY 11235
25854,50076972,KENNEDY FRIED CHICKEN,2018,2.0,8905C 165TH ST QUEENS NY 11432
25856,50076975,90 DEGREE COFFEE SHOP,2018,1.0,5715 5TH AVE BROOKLYN NY 11220
25857,50076978,ARASHI SUSHI,2018,1.0,9605 CHURCH AVE BROOKLYN NY 11212
25859,50076982,ALPHA,2018,1.0,4006 ASTORIA BLVD QUEENS NY 11103
25860,50076993,CREAMISTRY,2018,1.0,129 WALKER ST MANHATTAN NY 10013
25862,50076997,EL JOBITO RESTAURANT,2018,2.0,1579 SAINT NICHOLAS AVE MANHATTAN NY 10040
25864,50076998,NINGBO CAFE,2018,1.0,21 S END AVE MANHATTAN NY 10280
25865,50076999,THE PREPPED LIFE,2018,1.0,12620 ROCKAWAY BLVD QUEENS NY 11420
25866,50077000,MAISON KAYSER,2018,1.0,787 SEVENTH AVE MANHATTAN NY 10019
25867,50077004,BOOKERY,2018,1.0,462 36TH ST BROOKLYN NY 11232
25868,50077005,ANGELO'S PIZZA,2018,1.0,5764 MASPETH AVE QUEENS NY 11378
25869,50077010,NEW NO.1 CHINESE RESTAURANT,2018,1.0,1839 WESTCHESTER AVE BRONX NY 10472
25870,50077017,PIE CORPS,2018,1.0,77 DRIGGS AVE BROOKLYN NY 11222
25871,50077020,CARVEL # 102224,2018,2.0,6921 GRAND AVE QUEENS NY 11378
25872,50077029,PARIS BAGUETTE,2018,1.0,2220 31ST ST QUEENS NY 11105
25873,50077036,HALAL BOYZ,2018,1.0,18320 HORACE HARDING EXPY QUEENS NY 11365
25874,50077042,COLD STONE CREAMERY,2018,1.0,15714 CROSSBAY BLVD QUEENS NY 11414
25877,50077053,TONY'S PIZZA,2018,1.0,355 GRAHAM AVE BROOKLYN NY 11211
25878,50077061,TATSU RAMEN,2018,1.0,167 1ST AVE MANHATTAN NY 10003
25880,50077080,BAO TEA HOUSE,2018,1.0,140 W 4TH ST MANHATTAN NY 10012
25881,50077087,RANO'S CHICKEN BURGERS,2018,2.0,2041 1ST AVE MANHATTAN NY 10029
25883,50077090,HUABEI DUMPLING RAMEN,2018,2.0,13358 41ST AVE QUEENS NY 11355
25885,50077097,GREEDI VEGAN,2018,2.0,1031 BERGEN ST BROOKLYN NY 11216
25887,50077098,Mr. Chen Restaurant,2018,3.0,1269 RALPH AVE BROOKLYN NY 11236
25888,50077120,WAH KING,2018,1.0,7915 ATLANTIC AVE QUEENS NY 11421
25889,50077130,NEWSFEED CAFE,2018,1.0,1507 NOSTRAND AVE BROOKLYN NY 11226
25890,50077131,SQUARE MEALS,2018,1.0,234 STARR ST BROOKLYN NY 11237
25891,50077156,JOE & THE JUICE,2018,2.0,1166 LEXINGTON AVE MANHATTAN NY 10028
25892,50077168,AGRA GRILL,2018,2.0,3835 WHITE PLAINS RD BRONX NY 10467
25893,50077169,SERENDIPITY 3,2018,1.0,225 E 60TH ST MANHATTAN NY 10022
25896,50077175,CROWN FRIED CHICKEN,2018,1.0,941 PENNSYLVANIA AVE BROOKLYN NY 11207
25897,50077180,EL RINCON GRILL & BAR,2018,1.5,4663 METROPOLITAN AVE QUEENS NY 11385
25899,50077181,NEW JIN SHING CHINESE RESTAURANT,2018,2.0,1794 BROADWAY BROOKLYN NY 11207
25901,50077185,HOTEL TORTUGA,2018,1.0,246 E 14TH ST MANHATTAN NY 10003
25902,50077201,MARINELL BAKERY,2018,1.0,264 E 167TH ST BRONX NY 10456
25904,50077202,JERK CHICKEN AND GRILL,2018,2.0,907 NEW YORK AVE BROOKLYN NY 11203
25906,50077203,POPEYES,2018,1.0,122 E 125TH ST MANHATTAN NY 10035
25907,50077207,CHAMPION PIZZA,2018,2.0,2 W 14TH ST MANHATTAN NY 10011
25909,50077219,NEW SHANGHAI DELUXE CORP,2018,2.0,50 MOTT ST MANHATTAN NY 10013
25910,50077247,PLANT MILK DELI STORE,2018,1.0,5754 MASPETH AVE QUEENS NY 11378
25912,50077266,RONG RONG CAFE,2018,3.0,3146 GREENPOINT AVE QUEENS NY 11101
25915,50077269,TENG DRAGON,2018,1.0,2260 1ST AVE MANHATTAN NY 10035
25916,50077270,YUMMY DIM SUM,2018,1.0,13546 ROOSEVELT AVE QUEENS NY 11354
25917,50077271,DELI GUATELINDA,2018,1.0,6516 14TH AVE BROOKLYN NY 11219
25919,50077278,3rd & 7,2018,1.0,3622 QUENTIN RD BROOKLYN NY 11234
25920,50077293,STARBUCKS COFFEE,2018,1.0,7425 GRAND AVE QUEENS NY 11373
25922,50077314,YUMMY BAGELS,2018,1.0,8604 BAY PKWY BROOKLYN NY 11214
25923,50077330,QUALITY FOOD CHINESE RESTAURANT,2018,1.0,3573 E TREMONT AVE BRONX NY 10465
25925,50077338,HOTEL RIU PLAZA NEW YORK TIMES SQUARE,2018,1.0,305 W 46TH ST MANHATTAN NY 10036
25926,50077347,COCOA GRINDER,2018,1.0,1618 AVENUE M BROOKLYN NY 11230
25928,50077353,CHPOKE CAFE,2018,3.0,24843 JERICHO TPKE QUEENS NY 11426
25930,50077362,DELI PLUS,2018,1.0,2 W 45TH ST MANHATTAN NY 10036
25932,50077379,THE 18TH ROOM,2018,2.0,134 9TH AVE MANHATTAN NY 10011
25933,50077391,NEW PEKING KITCHEN,2018,2.0,7715 37TH AVE QUEENS NY 11372
25934,50077393,JOEY 'S CORNER,2018,1.0,7925 COOPER AVE QUEENS NY 11385
25935,50077397,PAPA JOHNS,2018,1.0,14720 ROCKAWAY BLVD QUEENS NY 11436
25937,50077398,FOODY'S DUMPLING,2018,1.0,578 9TH AVE MANHATTAN NY 10036
25938,50077401,CENTRO PIZZA,2018,1.0,1469 2ND AVE MANHATTAN NY 10075
